PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,crime_rate,school_quality
535402090,1380,154000,20,RL,83.0,10143,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,295.0,TA,TA,CBlock,3,3,1,3,384.0,1,0.0,996.0,1380.0,GasA,Fa,Y,SBrkr,1380,0,0,0,0,1,1,3,1,TA,6,Typ,0,0,Attchd,1963,1,2,364.0,3,3,Y,0,0,0,0,216,0,0,2,None,0,6,2009,WD ,Normal,1,5
902402010,1236,149700,20,RM,90.0,7407,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,7,1957,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,1,6,600.0,1,0.0,312.0,912.0,GasA,TA,Y,FuseA,1236,0,0,1,0,1,0,2,1,TA,6,Typ,0,0,Attchd,1957,1,2,923.0,3,3,Y,0,158,158,0,0,0,0,3,None,0,4,2010,WD ,Normal,0,5
526355170,2223,244000,20,RL,95.0,13651,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,4,3,3,5,1880.0,1,0.0,343.0,2223.0,GasA,Ex,Y,SBrkr,2223,0,0,1,0,2,0,3,1,TA,8,Typ,2,4,Attchd,1973,3,2,516.0,3,3,Y,300,0,0,0,0,0,0,0,None,0,2,2007,WD ,Normal,1,5
535301160,1560,128600,90,RL,70.0,8078,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,260.0,TA,TA,CBlock,3,3,1,1,0.0,1,0.0,1560.0,1560.0,GasA,TA,Y,SBrkr,1560,0,0,0,0,2,0,4,2,TA,8,Typ,0,0,Detchd,1958,1,2,484.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,12,2007,WD ,Normal,1,5
905480160,1456,91500,50,RL,50.0,7585,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,2,2,2,1,0.0,1,0.0,810.0,810.0,GasA,Fa,Y,FuseA,1002,454,0,1,1,1,0,4,1,TA,7,Typ,1,3,Detchd,1948,1,2,280.0,3,3,P,0,0,0,0,0,0,0,0,None,0,8,2006,WD ,Normal,1,4
527107120,1776,202000,60,RL,54.0,9783,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,4,3,1,1,0.0,1,0.0,821.0,821.0,GasA,Gd,Y,SBrkr,821,955,0,0,0,2,1,3,1,TA,7,Typ,1,3,BuiltIn,1996,3,2,443.0,3,3,Y,286,116,0,0,0,0,0,0,None,0,5,2006,WD ,Normal,5,10
902201140,1122,147000,20,RM,100.0,12000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,1,6,144.0,5,608.0,172.0,924.0,GasA,Ex,Y,SBrkr,1122,0,0,1,0,1,0,2,1,Gd,6,Typ,0,0,Attchd,1948,1,2,528.0,3,3,Y,0,36,0,0,0,0,0,2,None,0,5,2008,WD ,Normal,0,5
534479130,1578,133000,50,RL,79.0,9490,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,3,3,1,4,403.0,3,165.0,238.0,806.0,GasA,TA,Y,FuseA,958,620,0,1,0,1,0,3,1,Fa,5,Typ,2,3,Attchd,1941,1,2,240.0,3,3,Y,0,0,32,0,0,0,0,3,None,0,8,2006,WD ,Normal,1,5
528186080,1684,266000,120,RL,63.0,8849,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,5,3,1,6,28.0,1,0.0,1656.0,1684.0,GasA,Ex,Y,SBrkr,1684,0,0,0,0,2,0,2,1,Ex,6,Typ,1,5,Attchd,2005,2,2,564.0,3,3,Y,495,72,0,0,0,0,0,0,None,0,7,2008,WD ,Normal,5,10
923225510,874,126500,20,RL,58.0,10172,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1968,2003,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,3,3,1,5,441.0,1,0.0,423.0,864.0,GasA,Ex,Y,SBrkr,874,0,0,1,0,1,0,3,1,TA,5,Typ,0,0,Attchd,1968,2,2,288.0,3,3,Y,0,120,0,0,0,0,0,0,None,0,10,2006,WD ,Normal,3,6
535180070,1236,134450,20,RL,72.0,10011,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.0,TA,TA,CBlock,3,3,1,4,360.0,1,0.0,710.0,1070.0,GasA,TA,Y,SBrkr,1236,0,0,0,1,1,0,2,1,Gd,6,Min1,1,2,Attchd,1957,1,2,447.0,3,3,Y,0,0,0,0,0,0,0,3,None,0,5,2006,WD ,Normal,1,5
903456110,1952,212300,60,RM,60.0,9780,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,7,9,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Ex,CBlock,3,3,1,2,354.0,3,398.0,224.0,976.0,GasA,Ex,Y,SBrkr,976,976,0,0,0,1,1,4,1,Gd,8,Typ,2,3,Detchd,1950,3,2,299.0,3,3,Y,285,0,0,0,216,0,0,0,None,0,4,2007,WD ,Normal,0,6
905104030,913,129000,85,RL,70.0,8400,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,3,3,3,2,187.0,3,627.0,0.0,814.0,GasA,Gd,Y,SBrkr,913,0,0,1,0,1,0,3,1,TA,6,Typ,0,0,Detchd,1966,1,2,240.0,3,3,Y,0,0,252,0,0,0,0,0,None,0,5,2007,WD ,Normal,5,2
528346050,2006,350000,20,RL,136.0,11675,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,495.0,Gd,TA,PConc,4,3,4,6,1660.0,1,0.0,322.0,1982.0,GasA,Ex,Y,SBrkr,2006,0,0,1,0,2,0,2,1,Gd,5,Typ,1,3,Attchd,1998,3,2,938.0,3,3,Y,144,33,0,0,0,0,0,0,None,0,7,2008,WD ,Normal,6,7
906392110,1498,237000,20,RL,78.0,11645,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,5,3,3,6,24.0,1,0.0,1474.0,1498.0,GasA,Ex,Y,SBrkr,1498,0,0,0,0,2,0,3,1,Gd,7,Typ,1,4,Attchd,2005,3,2,844.0,3,3,Y,144,98,0,0,0,0,0,0,None,0,3,2009,WD ,Normal,1,3
535375130,1034,109000,50,RL,60.0,10134,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,1,1,0.0,1,0.0,735.0,735.0,GasA,Gd,Y,FuseA,735,299,0,0,0,1,0,2,1,TA,5,Typ,0,0,Detchd,1940,1,2,240.0,3,3,Y,0,39,0,0,0,0,0,0,None,0,7,2007,WD ,Normal,0,5
527357020,1220,170000,20,RL,128.0,13001,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,3,3,2,5,492.0,4,121.0,1012.0,1625.0,GasA,TA,Y,SBrkr,1220,0,0,0,1,2,0,2,1,TA,6,Typ,1,3,Attchd,1971,1,2,944.0,3,3,Y,0,0,249,0,0,0,0,0,None,0,9,2007,WD ,Normal,1,6
903227140,1232,128000,70,RM,50.0,6000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1939,1950,Gable,CompShg,MetalSd,VinylSd,None,0.0,TA,TA,CBlock,3,3,2,3,276.0,1,0.0,324.0,600.0,GasA,Ex,Y,SBrkr,608,624,0,0,0,1,1,3,1,TA,6,Typ,2,3,Attchd,1939,1,2,217.0,3,3,Y,0,0,0,0,0,0,0,2,None,0,2,2007,WD ,Normal,0,5
534175140,1625,140500,90,RL,75.0,9750,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,Duplex,1Story,5,6,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,1,1,0.0,1,0.0,1625.0,1625.0,GasA,Ex,Y,SBrkr,1625,0,0,0,0,2,0,4,2,TA,8,Typ,0,0,Detchd,1965,1,2,484.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,8,2008,ConLD,Normal,1,6
902106140,1028,115000,30,RM,56.0,8960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,3,3,1,1,0.0,1,0.0,1008.0,1008.0,GasA,Gd,Y,FuseA,1028,0,0,0,0,1,0,2,1,TA,5,Typ,1,4,Detchd,1927,1,2,360.0,3,3,Y,0,0,130,0,0,0,0,0,None,0,3,2010,WD ,Normal,0,5
923228200,992,106500,180,RM,0.0,1533,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,4,3,4,6,503.0,1,0.0,27.0,530.0,GasA,TA,Y,SBrkr,530,462,0,1,0,1,0,2,1,TA,4,Typ,0,0,BuiltIn,1970,3,2,297.0,3,3,Y,112,97,0,0,0,0,0,0,None,0,7,2007,WD ,Normal,3,6
527353020,1671,200000,20,RL,80.0,10928,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,TA,TA,PConc,3,3,1,2,363.0,1,0.0,1064.0,1427.0,GasA,TA,Y,SBrkr,1671,0,0,0,0,2,0,3,1,TA,7,Typ,1,3,Attchd,1978,2,2,484.0,3,3,Y,252,55,0,0,0,0,0,0,None,0,8,2009,WD ,Normal,1,6
907290150,848,136500,120,RM,37.0,4435,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,4,3,4,6,686.0,1,0.0,162.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,1,0,1,0,1,1,Gd,3,Typ,0,0,Attchd,2003,3,2,420.0,3,3,Y,140,0,0,0,0,0,0,0,None,0,3,2008,WD ,Normal,1,3
535176050,1383,145250,20,RL,80.0,11600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,TA,TA,CBlock,3,3,1,3,565.0,1,0.0,818.0,1383.0,GasA,TA,Y,SBrkr,1383,0,0,0,0,1,1,3,1,TA,7,Typ,0,0,Attchd,1960,2,2,292.0,3,3,Y,0,45,0,0,0,0,0,0,None,0,4,2006,WD ,Normal,1,5
528280180,1892,226750,60,RL,71.0,8220,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,647.0,Gd,TA,PConc,4,3,4,6,544.0,1,0.0,438.0,982.0,GasA,Ex,Y,SBrkr,1008,884,0,0,0,2,1,3,1,TA,8,Typ,1,3,Attchd,2000,2,2,431.0,3,3,Y,108,0,0,0,0,0,0,0,None,0,7,2008,WD ,Normal,5,10
909451150,1556,151000,160,RM,24.0,1950,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,4,3,1,2,81.0,6,612.0,23.0,716.0,GasA,TA,Y,SBrkr,716,840,0,1,0,2,1,3,1,TA,6,Typ,1,3,Attchd,1980,3,2,452.0,3,3,Y,161,0,0,0,0,0,0,4,None,0,7,2008,COD,Normal,5,2
906402060,1644,275000,80,RL,0.0,12800,Pave,0,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,Gd,TA,PConc,4,3,3,6,1518.0,1,0.0,0.0,1518.0,GasA,Gd,Y,SBrkr,1644,0,0,1,1,2,0,2,1,Gd,5,Typ,1,3,Attchd,1989,3,2,569.0,3,3,Y,80,0,0,0,396,0,0,0,None,0,8,2009,WD ,Normal,5,2
527403360,864,123000,20,RL,63.0,7560,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,4,3,1,3,119.0,5,613.0,132.0,864.0,GasA,TA,Y,SBrkr,864,0,0,1,0,1,0,3,1,TA,5,Typ,0,0,Detchd,1971,1,2,576.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,5,2008,WD ,Normal,1,5
534176250,1164,140000,20,RL,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,3,3,1,1,0.0,1,0.0,1164.0,1164.0,GasA,TA,Y,SBrkr,1164,0,0,0,0,1,1,3,1,TA,6,Typ,0,0,Attchd,1969,1,2,528.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,7,2006,COD,Normal,1,6
527378020,1178,157000,20,RL,80.0,10000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,4,3,1,4,1084.0,1,0.0,92.0,1176.0,GasA,Gd,Y,SBrkr,1178,0,0,0,1,1,1,3,1,Gd,5,Typ,1,2,Attchd,1973,1,2,439.0,3,3,Y,224,0,0,0,0,0,0,3,None,0,11,2008,WD ,Normal,1,6
903455030,1308,120000,50,RM,0.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,BrkTil,3,2,1,1,0.0,1,0.0,880.0,880.0,GasA,Gd,Y,SBrkr,880,428,0,0,0,2,0,2,1,TA,6,Typ,0,0,Detchd,1915,1,2,400.0,2,2,Y,0,0,117,0,0,0,0,0,None,0,4,2008,WD ,Normal,0,6
908275090,1346,112000,50,RL,70.0,11767,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,4,7,1910,2000,Gable,CompShg,MetalSd,HdBoard,None,0.0,TA,TA,CBlock,2,3,1,1,0.0,1,0.0,560.0,560.0,GasA,Gd,N,SBrkr,796,550,0,0,0,1,1,2,1,TA,6,Min2,0,0,Detchd,1910,1,2,384.0,2,3,Y,168,24,0,0,0,0,0,2,None,0,5,2007,WD ,Normal,1,4
528120110,2098,275500,60,RL,80.0,10240,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,4,3,2,1,0.0,1,0.0,1030.0,1030.0,GasA,Gd,Y,SBrkr,1038,1060,0,0,0,2,1,3,1,Ex,8,Typ,1,4,Attchd,2005,2,2,878.0,3,3,Y,192,52,0,0,0,0,0,0,None,0,3,2006,WD ,Normal,5,10
535450100,1521,147500,50,RL,60.0,12144,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,6,1950,1950,Gable,CompShg,BrkComm,Wd Sdng,None,0.0,TA,TA,CBlock,3,3,1,3,455.0,1,0.0,455.0,910.0,GasA,Gd,Y,SBrkr,910,611,0,0,0,1,1,3,1,Gd,6,Min2,0,0,Detchd,1950,1,2,597.0,2,3,Y,199,0,168,0,0,0,0,0,None,0,9,2006,WD ,Normal,1,5
527301010,1621,202500,20,RL,91.0,14145,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,4,3,2,5,213.0,1,0.0,995.0,1208.0,GasA,Ex,Y,SBrkr,1621,0,0,1,0,2,0,3,1,Gd,8,Typ,0,0,Attchd,1984,2,2,440.0,3,3,Y,108,45,0,0,0,0,0,0,Shed,400,5,2006,WD ,Normal,1,6
535302200,972,122500,20,RL,119.0,10895,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,3,3,1,3,648.0,1,0.0,324.0,972.0,GasA,TA,Y,SBrkr,972,0,0,0,0,1,0,3,1,TA,5,Typ,0,0,Attchd,1955,1,2,305.0,3,3,Y,0,0,205,0,0,0,0,2,None,0,6,2010,WD ,Normal,1,5
909252220,1264,147500,50,RL,63.0,15564,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,4,3,1,1,0.0,1,0.0,676.0,676.0,GasA,Ex,Y,SBrkr,676,588,0,0,0,1,0,3,1,TA,6,Typ,0,0,Detchd,1914,1,2,400.0,3,3,Y,424,0,0,0,0,0,0,0,Shed,400,1,2008,WD ,Normal,5,2
923227030,1160,152500,20,RL,0.0,17979,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,3,3,1,5,785.0,1,0.0,328.0,1113.0,GasA,Ex,Y,SBrkr,1160,0,0,1,0,1,0,3,1,Gd,6,Typ,0,0,Attchd,1968,1,2,257.0,3,3,Y,81,0,0,0,0,0,0,2,Shed,500,2,2008,WD ,Normal,3,6
527107240,1511,185000,60,RL,70.0,11207,Pave,0,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,4,3,4,6,714.0,1,0.0,88.0,802.0,GasA,Gd,Y,SBrkr,802,709,0,1,0,2,1,3,1,TA,8,Typ,1,3,Attchd,1997,3,2,413.0,3,3,Y,95,75,0,0,0,0,0,0,None,0,6,2006,WD ,Normal,5,10
916226030,1501,241500,120,RL,42.0,4084,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,4,3,4,6,893.0,1,0.0,384.0,1277.0,GasA,Gd,Y,SBrkr,1501,0,0,1,0,2,0,2,1,Gd,6,Typ,1,3,Attchd,1986,3,2,512.0,3,3,Y,240,0,0,0,0,0,0,0,None,0,7,2008,WD ,Normal,3,6
909178160,1489,139500,50,RL,60.0,9900,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,3,3,1,1,0.0,1,0.0,778.0,778.0,GasA,TA,Y,SBrkr,944,545,0,0,0,2,0,3,1,TA,7,Typ,1,4,Detchd,1940,1,2,240.0,3,3,Y,335,0,0,0,0,0,0,2,None,0,7,2009,WD ,Normal,5,2
906201022,1442,179900,20,RL,114.0,10357,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,4,3,2,6,738.0,1,0.0,172.0,910.0,GasA,Gd,Y,SBrkr,1442,0,0,1,0,2,0,3,1,Gd,6,Typ,1,3,Attchd,1990,3,2,719.0,3,3,Y,0,244,0,0,0,0,0,0,None,0,5,2007,WD ,Normal,5,2
908102020,1436,98000,70,RL,67.0,8777,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,2Story,4,6,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,4,3,1,3,173.0,4,337.0,166.0,676.0,GasA,Gd,Y,SBrkr,760,676,0,1,0,2,0,3,1,TA,6,Min1,0,0,Attchd,1910,1,2,528.0,3,3,Y,147,0,0,0,0,0,0,0,Shed,420,10,2006,WD ,Normal,1,4
531380080,2110,205000,60,RL,0.0,8880,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,695.0,1,0.0,253.0,948.0,GasA,Ex,Y,SBrkr,1222,888,0,1,0,2,1,3,1,Gd,8,Typ,2,2,Attchd,1994,2,2,463.0,3,3,Y,0,130,0,0,0,0,0,0,None,0,5,2010,WD ,Normal,5,2
527376100,1350,165000,20,RL,78.0,10140,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,4,3,1,1,0.0,1,0.0,1064.0,1064.0,GasA,TA,Y,SBrkr,1350,0,0,0,0,2,0,3,1,TA,7,Typ,1,3,Attchd,1974,2,2,478.0,3,3,Y,0,0,0,0,0,0,0,3,None,0,8,2009,WD ,Normal,1,6
905200280,1920,172500,50,RL,0.0,13650,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,3,3,1,5,57.0,4,441.0,554.0,1052.0,GasA,Ex,Y,SBrkr,1252,668,0,1,0,2,0,4,1,Gd,8,Typ,1,4,Attchd,1958,1,2,451.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,7,2006,WD ,Normal,5,2
535402140,1651,172000,80,RL,93.0,10090,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,Plywood,BrkFace,364.0,TA,TA,CBlock,3,3,4,3,242.0,5,483.0,0.0,725.0,GasA,TA,Y,SBrkr,1035,616,0,0,1,2,0,4,1,TA,6,Typ,2,3,BuiltIn,1963,1,2,276.0,3,3,Y,460,46,0,0,165,0,0,3,None,0,10,2007,WD ,Normal,1,5
905101100,1020,94000,50,RL,54.0,6342,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,Gd,N,SBrkr,780,240,0,0,0,1,0,2,1,TA,6,Typ,0,0,NoGarage,0,0,0,0.0,0,0,N,0,0,176,0,0,0,0,0,None,0,5,2010,WD ,Normal,5,2
527226020,1474,115000,20,RL,0.0,31220,Pave,0,IR1,Bnk,NoSewr,FR2,Gtl,Gilbert,Feedr,Norm,1Fam,1Story,6,2,1952,1952,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,3,3,1,1,0.0,1,0.0,1632.0,1632.0,GasA,TA,Y,FuseA,1474,0,0,0,0,1,0,3,1,TA,7,Min2,2,4,Attchd,1952,1,2,495.0,3,3,Y,0,0,144,0,0,0,0,0,Shed,750,5,2008,WD ,Normal,5,10
535451230,1048,98300,20,RL,60.0,7200,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1048,0,0,0,0,1,0,3,1,TA,7,Min1,0,0,Detchd,1950,1,2,420.0,3,3,Y,0,27,0,0,0,0,0,0,None,0,7,2008,WD ,Normal,1,5
528360050,3500,584500,60,RL,114.0,17242,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,MetalSd,MetalSd,BrkFace,738.0,Gd,Gd,PConc,5,3,3,3,292.0,6,1393.0,48.0,1733.0,GasA,Ex,Y,SBrkr,1933,1567,0,1,0,3,1,4,1,Ex,11,Typ,1,3,Attchd,1993,2,2,959.0,3,3,Y,870,86,0,0,210,0,0,0,None,0,5,2006,WD ,Normal,6,7
