PID,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
528108040,398800,385020.22000578314,13779.779994216864,3106 SEDWICK ST,NridgHt
528164040,374000,360212.5541292221,13787.445870777883,3332 FOXLEY DR,NridgHt
528458080,255000,241142.62620703105,13857.373792968952,2810 ASPEN RD,Somerst
527450280,111000,97111.25087871966,13888.749121280343,1305 TRUMAN PL,BrDale
528180080,282500,268586.437944795,13913.562055204995,3033 BURNHAM DR,NridgHt
906394040,225000,211037.05876424818,13962.941235751816,124 HARTFORD DR,CollgCr
909254050,231000,216986.77953989367,14013.220460106328,603 ASH AVE,Crawfor
907175060,217000,202957.35290954396,14042.647090456041,5405 THACKERAY DR,CollgCr
528275080,215000,200853.60768328045,14146.392316719546,3809 WESTLAWN DR,Gilbert
905106170,137250,123064.39839845494,14185.601601545059,902 ARIZONA AVE,Sawyer
907185060,200500,186311.3832753691,14188.616724630905,5218 THACKERAY DR,CollgCr
905452150,149900,135654.06055041685,14245.939449583151,318 CRANE AVE,Edwards
531375090,142000,127658.07931529413,14341.920684705867,5325 KANSAS DR,SawyerW
527107120,202000,187656.31742178102,14343.682578218984,1948 WYNGATE DR,Gilbert
535105090,165000,150617.8836835588,14382.116316441214,2527 KELLOGG AVE,NAmes
924100050,161000,146509.6854692736,14490.314530726406,3418 JEWEL DR,Mitchel
527327080,190000,175499.65436978947,14500.345630210533,3411 BUCHANAN CT,NWAmes
533125080,290000,275496.93658649817,14503.063413501834,3133 MAPLEWOOD RD,NoRidge
907130100,231500,216995.98680973786,14504.013190262136,5232 SCHUBERT ST,CollgCr
914475090,190000,175430.0979445249,14569.902055475104,727 CRYSTAL ST,Mitchel
527208010,355000,340293.9377751904,14706.062224809604,1408 EDGEWATER CT,StoneBr
528110020,610000,595203.5890487109,14796.410951289115,3326 SEDWICK ST,NridgHt
528228340,215000,200176.29641627576,14823.703583724244,2313 WESTWIND DR,Blmngtn
528482130,263000,248114.66133204766,14885.33866795234,2421 CLAYTON DR,Somerst
533242090,301000,286044.61443730583,14955.385562694166,2311 CAMDEN DR,Somerst
532376250,133500,118395.02256739851,15104.977432601489,4015 TORONTO ST,Sawyer
907262030,224900,209712.6153843788,15187.38461562121,5013 KEATS ST,CollgCr
534127190,262500,247294.28710758942,15205.712892410578,2749 CLEVELAND DR,NWAmes
905426010,243000,227757.43753708334,15242.562462916656,3432 OAKLAND ST,Edwards
528439010,247000,231689.80306943945,15310.196930560545,2625 YORKSHIRE ST,Somerst
907290090,213000,197652.028745363,15347.971254637,4614 WEBSTER ST,CollgCr
534129370,163000,147619.9958303523,15380.004169647698,1703 24TH ST,NWAmes
907290230,155900,140461.03926295007,15438.960737049929,4709 TWAIN ST,CollgCr
527375180,167900,152426.01955732622,15473.980442673783,1600 TRUMAN DR,NWAmes
916386010,220000,204501.8952004158,15498.104799584195,3005 CEDAR LN,Timber
534429030,101800,86286.06842395339,15513.931576046612,1914 FERNDALE AVE,NAmes
924100020,172000,156407.8101208951,15592.189879104903,3402 JEWEL DR,Mitchel
905476230,139500,123894.5795615112,15605.4204384888,3416 WEST ST,Edwards
907290020,274300,258688.0458317495,15611.954168250493,609 SHELLEY AVE,CollgCr
923230120,138000,122377.89396297884,15622.106037021164,704 GARNET DR,Mitchel
535301150,156000,140343.4733249766,15656.5266750234,1904 WILSON AVE,NAmes
916386060,174000,158306.58852425765,15693.411475742352,3103 CEDAR LN,Timber
528290090,176000,160292.66384207277,15707.336157927231,3813 WELBECK DR,Gilbert
910203250,82000,66214.53400186179,15785.465998138214,228 S RIVERSIDE DR,IDOTRR
903451110,139400,123547.29661374657,15852.70338625343,318 N RUSSELL AVE,IDOTRR
535402100,165000,149059.39428057984,15940.605719420157,1821 MAXWELL AVE,NAmes
535178120,153000,137024.14300055872,15975.856999441283,2018 BURNETT AVE,NAmes
903205040,121000,105008.99025838943,15991.009741610571,1021 RIDGEWOOD AVE,BrkSide
528180110,336860,320750.19655082945,16109.803449170548,3015 BURNHAM DR,NridgHt
532353050,144000,127752.19063290596,16247.809367094043,1323 ARIZONA AVE,Sawyer
906392120,294900,278543.5630776492,16356.436922350782,125 HARTFORD DR,CollgCr
908151050,159500,143051.41218229494,16448.58781770506,417 WELLONS DR,Edwards
534276180,124000,107531.75720405403,16468.242795945975,2027 FERNDALE AVE,NAmes
907187040,235500,218936.8903116603,16563.109688339697,5207 CERVANTES DR,CollgCr
905475270,118000,101376.37771218806,16623.622287811944,3232 ELLIS ST,SWISU
531453010,152000,135372.744025287,16627.255974713014,1304 ILLINOIS AVE,SawyerW
902327040,139000,122354.58610889573,16645.41389110427,815 DUFF AVE,OldTown
902204060,135500,118785.1551649241,16714.8448350759,1105 STAFFORD AVE,OldTown
903234220,150000,133255.94460715706,16744.055392842944,1106 HARDING AVE,BrkSide
528354060,269790,252942.31809156324,16847.68190843676,3211 TUPELO CIR,NoRidge
905427050,185000,168053.16885377062,16946.83114622938,3218 OAKLAND ST,Edwards
907401060,219500,202496.69807196612,17003.301928033878,909 TENNYSON AVE,CollgCr
905105170,134500,117466.30439941853,17033.69560058147,810 YUMA AVE,Sawyer
531380110,201000,183965.09976514985,17034.900234850153,5221 MARYLAND ST,SawyerW
911370530,300000,282766.385935565,17233.61406443501,1506 GOLDEN ASPEN DR,Crawfor
906223220,229000,211637.6513816312,17362.348618368793,1003 VERMONT CT,SawyerW
528340030,410000,392509.23392617074,17490.76607382926,3031 BAYBERRY RD,NoRidge
528439040,260000,242447.56016092864,17552.43983907136,2607 YORKSHIRE ST,Somerst
534431020,138500,120827.64771467951,17672.352285320492,818 MURRAY DR,NAmes
527377030,181000,163218.4752234792,17781.52477652079,1509 JACKSON DR,NWAmes
905202190,278000,260163.62252308708,17836.377476912923,1010 JARRETT CIR,ClearCr
528280230,244000,226135.3607385225,17864.63926147751,3840 WESTLAWN DR,Gilbert
528429090,320000,302109.76704226516,17890.232957734843,2425 DALTON CIR,Somerst
908275200,125000,106966.2210393423,18033.7789606577,403 HILLTOP RD,Edwards
528480060,339750,321656.5406578672,18093.459342132788,2518 KINGSTON DR,Somerst
527326130,175000,156855.5265955244,18144.473404475604,1717 BUCHANAN DR,NWAmes
909278020,154900,136702.69514478208,18197.304855217924,602 ASH AVE,Crawfor
903456060,91000,72719.43821708087,18280.561782919132,107 N RUSSELL AVE,IDOTRR
534276010,129900,111604.59972144548,18295.400278554516,2317 FERNDALE AVE,NAmes
909252220,147500,129204.32223506259,18295.677764937413,508 LYNN AVE,Crawfor
527166040,180400,162090.28082916426,18309.719170835742,2122 WINDFIELD DR,Gilbert
527164090,174000,155639.6241330847,18360.375866915303,3814 BROOKDALE AVE,Gilbert
903236040,126500,108121.24926454906,18378.750735450943,720 10TH ST,BrkSide
532351060,129500,111114.86852545588,18385.13147454412,4133 TORONTO ST,Sawyer
909282110,210000,191592.54341243542,18407.45658756458,2018 CESSNA ST,Crawfor
909425270,219500,201075.1160888489,18424.88391115109,828 ASH AVE,Crawfor
528186110,310090,291627.09338472295,18462.906615277054,3032 BURNHAM DR,NridgHt
534127270,179900,161414.27267148017,18485.72732851983,2718 EISENHOWER AVE,NWAmes
905401020,255000,236339.65091049325,18660.34908950675,3517 OAKLAND ST,ClearCr
527256030,441929,423255.44657170435,18673.55342829565,1309 KINYON CIR,StoneBr
907280040,240000,221309.63247868035,18690.367521319655,4616 HEMINGWAY DR,CollgCr
907254050,214000,195173.13045288916,18826.869547110837,505 POE CIR,CollgCr
527164020,166000,147168.44688323932,18831.553116760682,3823 COLUMBINE AVE,Gilbert
907250030,318000,299063.0450914673,18936.954908532673,509 SMILEY AVE,CollgCr
534401130,174900,155884.15015983133,19015.849840168667,1317 COOLIDGE DR,NAmes
528228565,213490,194453.27118098122,19036.728819018783,2415 LAKESIDE DR,Blmngtn
535177100,162000,142881.8123476021,19118.1876523979,2136 DUFF AVE,NAmes
528456240,208300,189158.18765713685,19141.81234286315,2847 ASPEN RD,Somerst
906385010,198900,179713.6932801566,19186.306719843386,5505 DURANT ST,CollgCr
909426080,215000,195805.26369173932,19194.736308260675,2031 FRILEY RD,Crawfor
534177230,227000,207707.02304205397,19292.976957946026,2304 FILLMORE AVE,NWAmes
528178070,421250,401750.08683124743,19499.913168752566,3728 BRIDGEPORT DR,NridgHt
531477020,82000,62456.113095858105,19543.886904141895,1515 NORTH DAKOTA AVE,SawyerW
533215040,290000,270444.1381422655,19555.861857734504,2505 BRADFORD DR,Somerst
527376100,165000,145400.2521198353,19599.74788016471,1603 TRUMAN DR,NWAmes
527105140,225000,204851.92046691227,20148.07953308773,4012 HYDE AVE,Gilbert
531452050,125000,104808.73864293253,20191.261357067473,1320 INDIANA AVE,SawyerW
535125070,256000,235678.96163753685,20321.03836246315,2720 THOMPSON DR,NAmes
528431020,275000,254664.03882323334,20335.961176766665,3305 KENT AVE,Somerst
906426090,190000,169404.17401624707,20595.825983752933,4720 DOVER DR,ClearCr
905352070,245000,224306.27973777417,20693.720262225834,236 TRAIL RIDGE RD,ClearCr
916226090,244000,223280.86090018332,20719.139099816675,2106 IRONWOOD CT,Timber
907290040,224900,204046.78189687675,20853.218103123247,621 SHELLEY AVE,CollgCr
906402060,275000,254050.57247849877,20949.42752150123,4925 UTAH DR,SawyerW
902128170,119000,97975.05297660193,21024.94702339807,1126 BURNETT AVE,OldTown
528315030,348000,326931.65829535446,21068.341704645543,3218 BAYBERRY RD,NoRidge
905109170,270000,248922.67557202943,21077.32442797057,3806 PHOENIX ST,ClearCr
907203040,149900,128763.00632423256,21136.993675767444,201 ROCKWELL AVE,CollgCr
907252050,222000,200711.17118398426,21288.82881601574,4927 HEMINGWAY DR,CollgCr
531451110,143000,121492.73800528195,21507.26199471805,1405 INDIANA AVE,SawyerW
535175070,167500,145888.97182587878,21611.028174121224,2223 DUFF AVE,NAmes
528120150,317000,295375.77522139566,21624.224778604344,3115 BECKLEY ST,NridgHt
907200190,153500,131734.70122624442,21765.29877375558,5113 SCHUBERT ST,CollgCr
903400180,207000,185141.80998499732,21858.190015002678,816 BROOKRIDGE AVE,BrkSide
528110010,451950,430086.274668896,21863.72533110401,3332 SEDWICK ST,NridgHt
528175060,230000,208079.47710167812,21920.522898321884,2905 ROXBORO DR,NridgHt
909275110,238000,216075.5768480351,21924.423151964904,407 PEARSON AVE,Crawfor
905427070,235000,213068.47768184025,21931.522318159754,543 FOREST GLEN,Edwards
534176060,197500,175559.25517983054,21940.744820169464,2217 FILLMORE AVE,NWAmes
905426100,225000,203013.1761053317,21986.823894668312,413 HAWTHORNE  AVE,Edwards
905453040,186000,163990.691534172,22009.308465828013,218 CRANE AVE,Edwards
532476050,260000,237906.59437378455,22093.405626215448,1601 AMHERST DR,Veenker
905403150,155000,132884.15570752523,22115.844292474765,430 OLIVER AVE,Edwards
905453080,308030,285907.75897053303,22122.241029466968,3520 STORY ST,Edwards
534401200,161000,138877.60528065445,22122.394719345553,1718 COOLIDGE DR,NAmes
903429110,179900,157532.26454399902,22367.735456000984,716 HODGE AVE,OldTown
528458060,229800,207370.89900751662,22429.100992483378,2822 ASPEN RD,Somerst
535382020,160000,137451.7937257664,22548.206274233613,1327 DOUGLAS AVE,OldTown
916382100,410000,387226.3628135724,22773.6371864276,3125 WHITETAIL LN,Timber
914460020,215000,191747.92315935032,23252.07684064968,307 CRYSTAL ST,Mitchel
907201160,157500,134237.93059619778,23262.06940380222,5121 EMERSON DR,CollgCr
910202070,147000,123721.64003876518,23278.35996123482,113 S MAPLE AVE,IDOTRR
527132090,240000,216512.50873895542,23487.491261044575,4202 STONE BROOKE RD,StoneBr
921205030,369900,346331.23303514067,23568.76696485933,2406 COTTONWOOD RD,Timber
533206020,280750,257013.8706874933,23736.129312506702,2819 BRISTOL DR,Somerst
905452050,113000,89261.9470208689,23738.0529791311,329 FRANKLIN AVE,Edwards
905226110,145000,121231.65618842049,23768.343811579514,3219 ROSS RD,ClearCr
907255050,275000,251117.9216670821,23882.07833291791,503 BROWN CT,CollgCr
902205130,108500,84481.1362779608,24018.863722039197,1128 STAFFORD AVE,OldTown
533215070,305000,280972.2077583335,24027.792241666524,2417 BRADFORD DR,Somerst
903425420,130000,105971.14058707717,24028.85941292283,830 RIDGEWOOD AVE,BrkSide
903206170,210000,185422.48234416312,24577.517655836884,914 BROOKRIDGE AVE,BrkSide
916226030,241500,216864.49570711685,24635.504292883154,2118 IRONWOOD CT,Timber
914478045,169900,145260.96643283102,24639.033567168983,3100 DIAMOND ST,Mitchel
902106120,89500,64818.8337818006,24681.166218199403,1004 GRAND AVE,OldTown
907255020,287000,262295.09479818423,24704.905201815767,521 BROWN CT,CollgCr
903450060,169500,144603.77435356143,24896.225646438572,303 N RUSSELL AVE,IDOTRR
528228360,246990,221560.61276655988,25429.387233440124,2304 WESTWIND DR,Blmngtn
533215030,285000,259516.96987503004,25483.030124969955,2507 BRADFORD DR,Somerst
916326090,257000,231500.36136892412,25499.638631075883,2320 TIMBERLAND RD,Timber
528429110,282922,257420.3839075702,25501.616092429787,2416 DALTON CIR,Somerst
905427140,182000,156435.98037396863,25564.019626031368,3209 WOODLAND ST,Edwards
909277100,163500,137935.0884681406,25564.911531859398,2011 KILDEE ST,Crawfor
903400220,214500,188903.2123851145,25596.787614885514,836 BROOKRIDGE AVE,BrkSide
921201060,370000,344393.77691723243,25606.223082767567,2311 COTTONWOOD RD,Timber
913350030,242500,216652.5568404222,25847.443159577786,821 CRYSTAL ST,Mitchel
535402070,159950,133817.1016829811,26132.898317018902,1909 MAXWELL AVE,NAmes
916380060,294000,267763.180607741,26236.819392259,3107 RED FOX RD,Timber
535402270,163000,136617.91274699086,26382.087253009144,113 E O NEIL DR,NAmes
921126030,298751,272041.66196498455,26709.338035015448,3217 RED FOX RD,Timber
527108070,377500,350758.0554792258,26741.94452077418,4302 HARRISON CIR,Gilbert
535450180,135000,107745.79233842417,27254.207661575827,115 E 14TH ST,NAmes
528108120,376162,348886.9977669737,27275.002233026316,3033 STOCKBURY ST,NridgHt
528322020,384500,357189.21695307794,27310.783046922064,3240 EVERGREEN RD,NoRidge
909275080,205000,177569.7647460024,27430.235253997613,333 PEARSON AVE,Crawfor
905106210,158000,130058.98603785926,27941.013962140743,922 ARIZONA AVE,Sawyer
528180070,319900,291942.3895115142,27957.610488485778,3039 BURNHAM DR,NridgHt
914476450,228500,200298.15682797268,28201.843172027322,703 ONYX ST,Mitchel
528186170,219500,191292.44162834238,28207.558371657622,3629 CHILTON AVE,NridgHt
902106130,109500,80841.03592848527,28658.964071514725,1010 GRAND AVE,OldTown
909281080,257500,228812.71865633625,28687.28134366375,2009 CESSNA ST,Crawfor
909280070,218000,188752.70388536842,29247.29611463158,2110 COUNTRY CLUB BLVD,Crawfor
528365060,341000,311540.6083765818,29459.391623418196,2900 RIDGETOP RD,NoRidge
916225130,335000,304767.01491532585,30232.985084674146,2218 IRONWOOD CT,Timber
909131125,160000,129541.47975632742,30458.52024367258,301 STANTON AVE,SWISU
535457010,160000,129448.90328051674,30551.096719483263,1321 GLENDALE AVE,NAmes
535454070,166000,135422.50982242054,30577.490177579457,133 E 13TH ST,NAmes
916384080,265900,235201.5339717961,30698.466028203897,3115 COTTONTAIL LN,Timber
528186180,254000,223231.6518126253,30768.348187374708,3623 CHILTON AVE,NridgHt
527254020,372500,341351.8449182615,31148.155081738485,1214 ADAMS ST,StoneBr
905427010,235000,203811.58319989883,31188.41680010117,3312 OAKLAND ST,Edwards
923202137,146000,114496.61671444416,31503.383285555843,107 GARDEN RD,Mitchel
528351010,755000,723378.4407178819,31621.559282118105,3115 BALSAM CIR,NoRidge
908103260,165000,133317.18964728253,31682.810352717468,4117 APLIN RD,Edwards
527276150,141000,109202.4748342894,31797.5251657106,917 TOP O HOLLOW RD,Gilbert
534129040,218500,186445.75197883943,32054.248021160573,2522 PIERCE AVE,NWAmes
904301100,159900,127474.90293575305,32425.097064246947,2912 OAKLAND ST,Edwards
905401060,256000,223528.3448912694,32471.6551087306,519 OLIVER CIR,ClearCr
923201020,169000,136287.63424599482,32712.36575400518,321 JEWEL DR,Mitchel
902326030,265979,233005.8375588033,32973.162441196706,829 DOUGLAS AVE,OldTown
902300110,139500,106444.68103669408,33055.31896330592,813 WILSON AVE,OldTown
528228325,234000,200589.40425153385,33410.59574846615,2403 LAKESIDE DR,Blmngtn
527214060,535000,501350.889046764,33649.110953236,4008 FRANCES E DAVIS CT,StoneBr
531376090,224243,190300.3280178411,33942.67198215891,5308 KANSAS DR,SawyerW
528344070,355000,320892.15682880743,34107.843171192566,3205 MAGNOLIA CIR,NoRidge
528178090,370000,335884.9385508109,34115.06144918909,3210 FOXLEY DR,NridgHt
528106020,555000,520439.2095948334,34560.79040516663,3324 STOCKBURY ST,NridgHt
902329030,240000,205407.3978313459,34592.60216865409,719 DOUGLAS AVE,OldTown
921128050,425000,390323.61816831585,34676.38183168415,2624 COTTONWOOD RD,Timber
906402070,277000,241368.9594340585,35631.04056594151,4929 UTAH DR,SawyerW
906201120,270000,231621.87384735423,38378.12615264577,1111 OKLAHOMA DR,SawyerW
906340120,295493,256703.7831891551,38789.2168108449,5213 TABOR DR,CollgCr
528118040,418000,377534.00371678197,40465.99628321803,3311 PRESTON CIR,NridgHt
909455060,200000,159396.47122127825,40603.52877872175,1510 LITTLE BLUESTEM CT,Blueste
528150040,372000,330749.50035923836,41250.49964076164,3210 WESTON DR,NridgHt
533215080,328900,286546.1096211297,42353.8903788703,2415 BRADFORD DR,Somerst
534175080,213250,170192.8699872763,43057.130012723705,2219 HAYES AVE,NWAmes
905427030,415000,371199.5045836519,43800.4954163481,3226 OAKLAND ST,Edwards
527256120,470000,424709.931258819,45290.06874118099,1210 KINYON CIR,StoneBr
906412010,475000,429523.29490273644,45476.70509726356,532 WESTFIELD RD,CollgCr
908102110,155891,109882.17430444583,46008.82569555417,4404 TODD DR,Edwards
905109130,328000,281430.83823533286,46569.16176466714,3830 PHOENIX ST,ClearCr
528482090,340000,292855.1202930008,47144.87970699923,2307 CLAYTON DR,Somerst
527216080,591587,541069.054820155,50517.94517984497,4120 LAURA CT,StoneBr
533130130,362500,306083.46204632416,56416.53795367584,2406 RIDGETOP CIR,NoRidge
528320060,625000,566983.8303561483,58016.169643851696,3327 GOLDENROD CIR,NoRidge
905376090,216000,153490.78891818525,62509.21108181475,3714 WOODLAND ST,Edwards
528112040,360000,296470.7728133232,63529.22718667681,3106 STOCKBURY ST,NridgHt
909425010,311500,246832.8767574243,64667.123242575704,2160 COUNTRY CLUB BLVD,Crawfor
921128020,378500,310787.4967081122,67712.50329188781,2716 COTTONWOOD RD,Timber
911370410,392500,321156.5364976714,71343.46350232861,433 ASPEN RIDGE RD,Crawfor
528114050,440000,362403.3978508491,77596.60214915092,3218 WESTON DR,NridgHt
528360050,584500,503607.33819491114,80892.66180508886,2911 RIDGETOP RD,NoRidge
905426030,260000,171274.62408763764,88725.37591236236,3424 OAKLAND ST,Edwards
528110070,395000,302505.76225155196,92494.23774844804,3207 STOCKBURY ST,NridgHt
