PID,Latitude,Longitude,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood,Value
903225160,42.03374326530612,-93.62556069387755,1290,5,6,5,0,1900,1,1,3,2000,6,9,5870,736,554,554,3,2,3,106900,214380.74837950748,-107480.74837950748,1232 NORTHWESTERN AVE,BrkSide,undervalued
535383120,42.03524663636364,-93.61222263636363,725,5,6,5,0,1890,1,1,1,1998,3,5,10800,725,-,630,3,3,3,78500,186053.3403562674,-107553.3403562674,1326 DOUGLAS AVE,OldTown,undervalued
534451080,42.035627,-93.628396,720,5,6,5,0,1949,1,0,2,1950,3,6,6627,720,-,0,3,3,-,72500,180151.48633604377,-107651.48633604377,1401 RIDGEWOOD AVE,BrkSide,undervalued
911225110,42.02253827375642,-93.60438564862078,936,6,6,3,0,1916,1,0,2,1950,3,5,8520,576,360,216,3,-,2,78000,185742.84922042303,-107742.84922042303,119 CHERRY AVE,IDOTRR,undervalued
905475520,42.02508203703704,-93.66355788888889,943,4,7,6,1,1958,1,0,3,1994,4,5,11515,943,-,0,4,3,-,80000,187744.5355247281,-107744.5355247281,309 COLORADO CIR,Edwards,undervalued
910206010,42.020109857142856,-93.62818671428572,845,6,6,3,0,1939,1,0,1,1950,2,4,11067,640,-,0,3,3,-,68104,175961.10526267104,-107857.10526267104,328 S RUSSELL AVE,IDOTRR,undervalued
904352190,42.0229314,-93.65681159770244,1680,2,3,7,5,1910,2,0,2,1950,5,7,6048,936,744,856,3,3,3,114900,222851.8600027018,-107951.86000270181,2825 LINCOLN WAY,SWISU,undervalued
905480090,42.02367945537705,-93.65884226666122,1362,4,7,6,1,1920,2,0,4,1950,4,5,7550,986,376,951,3,2,3,96000,204054.50217868458,-108054.50217868458,3022 STORY ST,Edwards,undervalued
909281030,42.017493196411195,-93.63963199612057,1091,2,3,7,5,1951,1,0,2,1951,6,5,7801,1091,-,1091,3,3,3,104000,212061.65063537392,-108061.65063537392,2006 KILDEE ST,Crawfor,undervalued
903475060,42.025981634565824,-93.62218509239744,1889,5,6,5,0,1910,1,1,4,1950,7,4,10120,964,925,925,3,3,3,122000,230108.57827755206,-108108.57827755206,519 NORTHWESTERN AVE 521,OldTown,undervalued
903452025,42.02547327808115,-93.62550722701606,768,6,6,3,0,1930,1,0,1,1950,6,6,6291,768,-,768,3,3,3,93850,202063.48074668713,-108213.48074668713,1114 N 4TH ST,IDOTRR,undervalued
531477020,42.036558,-93.678898,841,2,5,5,5,1950,1,0,2,1950,4,4,8400,841,-,721,3,3,3,82000,190218.39952114876,-108218.39952114876,1515 NORTH DAKOTA AVE,SawyerW,undervalued
908203090,42.0194388,-93.66634537502176,876,4,7,6,1,1959,1,0,3,1959,4,5,6410,876,-,876,3,3,3,85000,193315.00622844734,-108315.00622844734,302 VILLAGE DR,Edwards,undervalued
904350045,42.026007,-93.6585512097175,919,2,3,7,5,1940,1,0,3,1950,6,5,6001,600,319,600,3,3,2,95000,203316.91985413255,-108316.91985413255,3002 WOODLAND ST,SWISU,undervalued
903232030,42.03245227272727,-93.62260726262626,808,5,6,5,0,1945,1,0,1,1995,5,6,6120,808,-,0,3,3,-,81300,189917.2777311155,-108617.2777311155,1119 ROOSEVELT AVE,BrkSide,undervalued
905480240,42.02284059853292,-93.66017316218903,1111,4,7,6,1,1941,1,0,3,1950,5,6,9084,616,495,616,3,3,3,95000,203619.43649920216,-108619.43649920216,3121 LINCOLN WAY,Edwards,undervalued
902206240,42.0309689479991,-93.6104506558996,1245,5,6,5,0,1920,1,0,3,1962,5,6,8239,1060,185,1008,3,3,3,100000,208678.45874739968,-108678.45874739968,922 DUFF AVE,OldTown,undervalued
908204160,42.0195893,-93.6654029,1152,4,7,6,1,1955,2,0,2,1955,4,5,6845,1152,-,0,3,-,-,82500,191230.348929436,-108730.348929436,238 VILLAGE DR 240,Edwards,undervalued
903228060,42.033469265306124,-93.62156881632653,1342,5,6,5,0,1939,2,0,2,1950,6,5,6000,874,468,739,3,3,3,105000,213792.07662575605,-108792.07662575605,1209 HARDING AVE,BrkSide,undervalued
923228080,41.99215551070729,-93.60308638866339,1092,6,6,3,3,1970,2,1,3,2007,6,9,1477,546,546,546,3,-,3,98000,207044.91222102757,-109044.91222102757,626 MEADOW PL,MeadowV,undervalued
909250210,42.018795670013375,-93.64838541912323,1522,2,3,7,5,1926,2,0,4,1950,5,5,6000,1008,-,1008,3,-,3,102000,211110.45592049215,-109110.45592049215,424 STANTON AVE,SWISU,undervalued
908102020,42.02011329977096,-93.67854489522742,1436,4,7,6,1,1910,2,0,3,2000,4,6,8777,760,676,676,3,3,4,98000,207131.68379015807,-109131.68379015807,308 SOUTH DAKOTA AVE,Edwards,undervalued
923228370,41.991780641862334,-93.60328538234566,1092,6,6,3,3,1972,1,1,3,1972,4,6,1890,546,546,546,3,3,3,85500,195562.22553533653,-110062.22553533653,3422 HARCOURT DR,MeadowV,undervalued
903230100,42.03150042455403,-93.62472727699644,1301,5,6,5,0,1924,1,0,2,1950,5,5,6911,1301,-,1145,2,3,3,100000,210096.4976702649,-110096.49767026489,1015 CURTISS AVE,BrkSide,undervalued
910201020,42.02278728571429,-93.62725732653061,803,6,6,3,0,1941,1,0,2,1950,5,6,5000,803,-,720,3,3,3,87000,197296.59432099925,-110296.59432099925,1224 LINCOLN WAY,IDOTRR,undervalued
902125160,42.03369234693877,-93.61539524489795,747,5,6,5,0,1945,1,0,2,1950,4,6,4608,747,-,747,3,3,3,80000,190344.96688233,-110344.96688232999,1230 BURNETT AVE,OldTown,undervalued
903228070,42.03334642857143,-93.62163181632653,1142,5,6,5,0,1924,1,0,3,1950,5,5,6000,822,320,468,3,3,3,93000,203460.06427976917,-110460.06427976917,803 12TH ST,BrkSide,undervalued
534451130,42.0355057683593,-93.62930107326689,747,5,6,5,0,1926,1,0,1,1953,4,5,5825,747,-,600,3,3,2,79900,190533.2213989543,-110633.22139895431,1414 SUMMIT AVE,BrkSide,undervalued
903230120,42.03141083558686,-93.62472565057041,896,5,6,5,0,1946,1,0,2,1950,4,7,5940,896,-,0,3,3,-,79000,189644.08316063174,-110644.08316063174,1005 CURTISS AVE,BrkSide,undervalued
923226320,41.992212332620966,-93.60339916510804,630,6,6,3,3,1972,1,0,1,1972,4,6,1491,630,-,630,3,-,4,75500,186205.5007688224,-110705.50076882241,605 MEADOW PL,MeadowV,undervalued
527451400,42.05168285625098,-93.62745846084785,987,6,6,2,1,1971,1,1,2,1971,6,3,1680,483,504,483,3,3,3,89500,200222.33146321322,-110722.33146321322,1318 BARKLEY CT,BrDale,undervalued
905101100,42.03445744295302,-93.67430412751678,1020,2,5,5,5,1875,1,0,2,1996,5,8,6342,780,240,780,3,-,3,94000,204746.25997711328,-110746.25997711328,4004 ONTARIO ST,Sawyer,undervalued
902136110,42.03024178915276,-93.61083832613981,1080,5,6,5,0,1890,1,0,3,1996,5,9,5914,684,396,684,4,-,2,95000,205799.84028683577,-110799.84028683577,111 9TH ST,OldTown,undervalued
923225300,41.991766863187166,-93.60352968637953,1092,6,6,3,3,1973,1,1,3,1973,4,5,1974,546,546,546,3,3,3,83500,194544.45983211097,-111044.45983211097,3413 HARCOURT DR,MeadowV,undervalued
909253190,42.0167937755102,-93.64838363265305,790,2,3,7,5,1930,1,0,2,1950,6,5,6292,790,-,768,3,2,4,91000,202140.42758309015,-111140.42758309015,612 STANTON AVE,SWISU,undervalued
903476100,42.026019624956064,-93.62194150960921,840,5,6,5,0,1930,1,0,3,1950,5,7,4388,840,-,672,3,-,3,87000,198756.9472954784,-111756.9472954784,510 NORTHWESTERN AVE,OldTown,undervalued
911226010,42.0223864145049,-93.60415458704887,894,6,6,3,0,1935,1,0,2,1950,3,4,18000,894,-,894,3,3,3,81000,192876.1408231231,-111876.1408231231,130 CHERRY AVE,IDOTRR,undervalued
903481100,42.024136214891946,-93.6240256097643,1344,6,6,3,0,1915,2,0,3,1950,3,3,10320,808,536,536,3,-,3,82375,194257.8701284454,-111882.87012844539,1017 N 2ND ST,IDOTRR,undervalued
904351200,42.02283281632653,-93.65741271428571,1369,4,7,6,1,1925,2,0,3,1950,6,6,6629,697,672,672,3,3,3,103600,215608.70848886285,-112008.70848886285,2919 LINCOLN WAY,Edwards,undervalued
527451450,42.051664961514234,-93.6298432321745,948,6,6,2,1,1972,1,1,2,1972,6,5,1680,483,465,483,3,3,3,89000,201036.79263306703,-112036.79263306703,1464 BRECKINRIDGE CT,BrDale,undervalued
923225440,41.99189830612245,-93.60429612244897,1112,6,6,3,3,1976,1,1,3,1976,5,3,2592,536,576,536,3,3,4,85000,197234.59661370018,-112234.59661370018,535 MEADOW CT,MeadowV,undervalued
911104060,42.019920661059764,-93.61542733620075,572,6,6,3,0,1925,1,0,2,1950,4,6,10200,572,-,572,3,3,3,75000,187291.42764790656,-112291.42764790656,317 WASHINGTON AVE,IDOTRR,undervalued
904302260,42.02674876978161,-93.65688970279852,1392,2,3,7,5,1915,1,0,3,1950,5,4,9900,1212,180,1212,3,-,3,100000,212525.63756629225,-112525.63756629225,250 CAMPUS AVE 248,SWISU,undervalued
909250030,42.01908355102041,-93.64700210204082,1666,2,3,7,5,1931,1,0,3,1950,5,2,9839,894,772,894,3,-,3,100000,212563.9747925125,-112563.97479251251,2326 KNAPP ST,SWISU,undervalued
908275110,42.0193813,-93.6644765,1560,4,7,6,1,1956,1,0,2,1956,5,5,11767,1560,-,1150,3,3,3,103500,216105.5982891077,-112605.5982891077,246 S FRANKLIN AVE,Edwards,undervalued
910203100,42.020318,-93.628408,672,6,6,3,0,1925,1,0,2,1950,4,4,8534,672,-,432,3,-,2,72000,184730.68643358457,-112730.68643358457,301 S RUSSELL AVE,IDOTRR,undervalued
923228210,41.9925693,-93.6021357,1092,6,6,3,3,1970,1,1,3,1970,4,5,1526,546,546,546,3,-,3,79500,192254.4478288092,-112754.4478288092,719 MEADOW PL,MeadowV,undervalued
902401090,42.028074708774916,-93.61014271429373,1248,5,6,5,0,1920,2,0,2,1950,5,7,5976,624,624,624,3,-,3,93500,206366.1158506849,-112866.1158506849,115 E 7TH ST,OldTown,undervalued
905377130,42.02404937661948,-93.67240756707396,861,4,7,6,1,1940,1,0,1,1950,4,5,12342,861,-,861,3,3,3,82500,195501.3159588554,-113001.31595885541,214 HICKORY DR,Edwards,undervalued
904301375,42.02747756354625,-93.66031389994257,904,4,7,6,1,1922,0,1,1,1950,1,1,10020,904,-,683,2,-,2,61000,174075.04298796502,-113075.04298796502,520 FOREST GLEN,Edwards,undervalued
911102090,42.02112144948884,-93.61545985798257,1361,6,6,3,0,1895,1,0,2,1950,4,7,5280,825,536,173,3,2,1,89000,202347.92659243604,-113347.92659243604,233 WASHINGTON AVE,IDOTRR,undervalued
923226290,41.992285539793606,-93.60323406682329,1092,6,6,3,3,1972,1,1,3,1972,4,4,1484,546,546,546,3,3,3,79400,192751.613164365,-113351.613164365,611 MEADOW PL,MeadowV,undervalued
909175080,42.01745576208653,-93.651822,438,2,3,7,5,1920,1,0,1,1950,2,5,8400,438,-,290,2,3,3,60000,173488.42250753866,-113488.42250753866,507 HAYWARD AVE,SWISU,undervalued
902202150,42.03363257142857,-93.60774357142857,1387,5,6,5,0,1954,2,0,3,1954,5,4,6000,811,576,811,4,3,3,93000,206529.91219477108,-113529.91219477108,1228 STAFFORD AVE,OldTown,undervalued
908102030,42.020150513094116,-93.67854502390419,796,4,7,6,1,1910,1,0,2,1950,5,7,8777,796,-,796,3,-,2,85000,198597.6242501397,-113597.62425013969,304 SOUTH DAKOTA AVE,Edwards,undervalued
923226180,41.99253552569278,-93.60262134872586,630,6,6,3,3,1970,1,0,1,1970,4,6,1470,630,-,630,3,-,4,73000,186761.85065634843,-113761.85065634843,633 MEADOW PL,MeadowV,undervalued
908226130,42.02159548979592,-93.66032375510204,924,4,7,6,1,1941,1,0,2,1950,4,4,12180,672,252,672,2,3,4,80000,193896.2271718467,-113896.2271718467,3223 LETTIE ST,Edwards,undervalued
534451150,42.035606740800404,-93.62932983124063,1306,5,6,5,0,1940,1,0,3,1966,3,2,5350,1306,-,728,2,-,3,76500,190454.48585393294,-113954.48585393294,1422 SUMMIT AVE,BrkSide,undervalued
902109130,42.03028423066889,-93.61908511265285,1701,5,6,5,0,1920,2,0,4,1950,4,6,7627,1101,600,600,2,-,2,94550,208614.65054991012,-114064.65054991012,633 9TH ST,OldTown,undervalued
902304040,42.02814963265306,-93.61707365306123,2210,5,6,5,0,1880,2,0,5,1950,6,4,9900,1178,1032,1008,2,2,3,117500,231819.15862955537,-114319.15862955537,721 CLARK AVE,OldTown,undervalued
911102180,42.021476657417224,-93.6168112727172,1049,6,6,3,0,1910,1,0,2,2000,4,7,5150,671,378,356,3,1,1,80900,195231.29862831382,-114331.29862831382,202 S WALNUT AVE,IDOTRR,undervalued
903231060,42.03234790909091,-93.62368281818182,800,5,6,5,0,1936,1,0,1,1950,2,3,6120,800,-,264,2,-,3,60000,174550.6591267665,-114550.65912676649,1109 MARSTON AVE,BrkSide,undervalued
902204080,42.039218,-93.609681,861,5,6,5,0,1920,1,0,2,1950,4,6,7404,861,-,861,3,3,2,80000,194674.7132652666,-114674.71326526659,1102 CARROLL AVE,OldTown,undervalued
534450110,42.03566082068494,-93.62958292930873,666,5,6,5,0,1946,1,0,2,1950,3,3,5000,666,-,666,4,-,2,64500,179658.0032430687,-115158.0032430687,1441 SUMMIT AVE,BrkSide,undervalued
904302020,42.02789525,-93.6566373245119,879,2,3,7,5,1936,1,0,2,1950,5,3,5220,879,-,830,3,3,3,80000,195175.78389563653,-115175.78389563653,2818 OAKLAND ST,SWISU,undervalued
902106120,42.0314243877551,-93.62020748979592,1022,5,6,5,0,1922,1,0,2,1950,5,5,4480,1022,-,1022,2,3,2,89500,204908.04607707303,-115408.04607707303,1004 GRAND AVE,OldTown,undervalued
527451410,42.05168394906352,-93.62743413389023,1092,6,6,2,1,1971,1,1,3,1971,6,5,1680,525,567,525,3,3,3,88000,203465.74593613218,-115465.74593613218,1314 BARKLEY CT,BrDale,undervalued
535383060,42.034635958878084,-93.61105051866134,599,5,6,5,0,1940,1,0,2,1950,2,5,5400,599,-,416,4,-,2,59000,174467.16238119075,-115467.16238119075,117 13TH ST,OldTown,undervalued
923228390,41.99181325243282,-93.60330967646463,1092,6,6,3,3,1976,1,1,3,1976,4,3,1890,546,546,546,3,3,3,75190,191032.66107004753,-115842.66107004753,3418 HARCOURT DR,MeadowV,undervalued
534451020,42.03605240841249,-93.62874606568023,670,5,6,5,0,1945,1,0,2,1950,3,5,3500,442,228,370,2,-,3,64000,179969.89876844868,-115969.89876844868,1423 RIDGEWOOD AVE,BrkSide,undervalued
533350090,42.03744755908851,-93.6575664153229,2944,7,5,9,6,1977,2,2,3,1977,9,3,24572,1599,1345,994,4,3,4,150000,266012.35278366995,-116012.35278366995,1712 AMHERST DR,Veenker,undervalued
902402150,42.028083367346944,-93.6084256122449,1022,5,6,5,0,1910,1,0,2,2006,5,4,7200,1022,-,1022,3,3,3,85000,201173.553266001,-116173.55326600099,217 E 7TH ST,OldTown,undervalued
905480160,42.022668,-93.65880200000001,1456,4,7,6,1,1948,1,0,4,1950,5,3,7585,1002,454,810,3,3,2,91500,207755.94284328574,-116255.94284328574,3011 LINCOLN WAY,Edwards,undervalued
527451290,42.051671928125494,-93.62770173042392,987,6,6,2,1,1971,1,1,2,1971,6,5,1680,483,504,483,3,3,3,85400,201884.74721982534,-116484.74721982534,1358 BARKLEY CT,BrDale,undervalued
903235100,42.03046517167965,-93.62447142863358,520,5,6,5,0,1927,1,0,1,1950,4,6,6324,520,-,520,2,2,3,68500,185293.55305049813,-116793.55305049813,916 NORTHWESTERN AVE,BrkSide,undervalued
535377070,42.03720520408163,-93.61080818367347,715,5,2,4,1,1929,1,0,2,1950,3,3,10914,715,-,715,3,2,3,68000,184956.4194292792,-116956.4194292792,1507 DUFF AVE,NAmes,undervalued
1007100110,42.02265498235664,-93.57832729307644,1836,6,6,3,0,1900,2,0,4,1950,5,1,56600,1150,686,686,3,3,3,103000,220258.985763639,-117258.98576363901,2520 E LINCOLN WAY,IDOTRR,undervalued
903425270,42.02743925,-93.62515039490023,1316,5,6,5,0,1926,1,0,4,1950,5,5,8550,960,356,750,3,3,2,90000,207866.71140428638,-117866.71140428638,616 RIDGEWOOD AVE,BrkSide,undervalued
905200160,42.033550326530616,-93.66555634693879,1006,2,5,5,5,1959,1,0,3,1959,5,3,9000,1006,-,1006,3,-,3,80000,197981.79087937681,-117981.79087937681,1209 SCHOLL RD,Sawyer,undervalued
534450090,42.036499771402205,-93.62970391791234,334,5,6,5,0,1946,1,0,1,1950,1,3,5000,334,-,0,2,-,-,39300,157656.6254759094,-118356.62547590939,1501 SUMMIT AVE,BrkSide,undervalued
923228250,41.99172278896287,-93.60157702884217,1092,6,6,3,3,1970,1,1,3,1970,4,5,2001,546,546,546,3,3,3,75000,193568.26718554593,-118568.26718554593,723 GARNET DR,MeadowV,undervalued
527450210,42.0525671934726,-93.62765172237602,987,6,6,2,1,1973,1,1,2,1973,6,5,1953,483,504,483,3,3,3,83000,201699.35264684173,-118699.35264684173,1333 TRUMAN PL,BrDale,undervalued
902206020,42.03195016326531,-93.61018020408163,492,5,6,5,0,1921,1,0,1,1950,3,5,7830,492,-,492,3,2,2,61500,180304.2165179768,-118804.2165179768,118 E 11TH ST,OldTown,undervalued
527405130,42.05328469387755,-93.62721524489797,864,5,2,4,1,1970,1,0,3,1970,4,6,7038,864,-,864,3,3,3,76500,195503.74648482125,-119003.74648482125,1202 WHEELER ST,NAmes,undervalued
909101060,42.02208247765018,-93.65692684113985,864,4,7,6,1,1914,1,0,2,1950,3,3,8248,864,-,864,3,-,3,67000,186363.0173507219,-119363.0173507219,2910 WOOD ST,Edwards,undervalued
923226250,41.992379697702724,-93.6030124276298,1092,6,6,3,3,1970,1,1,3,1970,4,7,1476,546,546,546,3,-,3,76000,195491.18695584877,-119491.18695584877,619 MEADOW PL,MeadowV,undervalued
902325070,42.02907646938775,-93.61392424489796,2138,5,6,5,0,1898,2,0,2,1965,5,5,8100,1075,1063,849,3,2,3,106000,225572.29747534014,-119572.29747534014,803 KELLOGG AVE,OldTown,undervalued
535353190,42.03586727206577,-93.62030063844821,1458,5,2,4,1,1948,1,0,3,1950,6,5,17503,912,546,912,3,3,3,97500,217559.29814546,-120059.29814546,1404 GRAND AVE,NAmes,undervalued
902301060,42.02911030612245,-93.61709559183673,1510,5,6,5,0,1910,2,0,3,1950,4,4,9600,833,677,677,4,3,2,87500,207775.76059132858,-120275.76059132858,809 CLARK AVE,OldTown,undervalued
902134100,42.03025391265237,-93.61426001934532,899,5,6,5,0,1910,1,0,2,1950,5,6,6756,899,-,481,3,2,3,78000,198314.5375345319,-120314.5375345319,321 9TH ST,OldTown,undervalued
903204095,42.03348381632653,-93.62577067346939,935,5,6,5,0,1930,1,0,2,1960,5,6,9100,779,-,742,3,3,3,79500,200055.4672875058,-120555.4672875058,1209 NORTHWESTERN AVE,BrkSide,undervalued
902330010,42.028892633438076,-93.61086585885806,2358,5,6,5,0,1872,2,0,4,1987,8,5,5250,938,1215,684,3,-,3,122000,242756.06253982458,-120756.06253982458,114 8TH ST,OldTown,undervalued
902100030,42.03439316763602,-93.61898138864949,764,5,6,5,0,1925,1,0,2,2004,5,5,5232,764,-,680,3,3,2,73000,194537.53705382597,-121537.53705382597,618 13TH ST,OldTown,undervalued
902207110,42.031128547575314,-93.60684206639307,840,5,6,5,0,1920,1,0,2,1950,3,4,5747,840,-,798,2,3,3,64000,186257.63109556487,-122257.63109556487,1009 MAXWELL AVE,OldTown,undervalued
903458110,42.02295687755102,-93.62546034693877,1406,6,6,3,0,1920,1,0,3,1950,6,7,7920,1035,371,319,2,-,3,89500,211834.2057924643,-122334.20579246429,1107 LINCOLN WAY,IDOTRR,undervalued
902106060,42.03142297959184,-93.61852646938776,2372,5,6,5,0,1892,2,0,4,1965,5,4,6600,1378,994,994,3,3,3,107500,229891.9837779835,-122391.98377798349,1003 WILSON AVE,OldTown,undervalued
903454020,42.02510471428571,-93.62715557142857,819,6,6,3,0,1919,1,0,2,1950,5,4,9000,819,-,610,4,-,3,72000,194620.36233593494,-122620.36233593494,1214 N 3RD ST,IDOTRR,undervalued
910202030,42.0227918367347,-93.62548479591837,816,6,6,3,0,1922,1,0,2,1950,5,7,3672,816,-,816,3,2,3,75200,198253.3729934403,-123053.37299344031,1108 LINCOLN WAY,IDOTRR,undervalued
531479020,42.03529173469388,-93.68036485714286,784,2,5,5,5,1928,1,0,2,1950,6,3,9000,784,-,784,3,2,2,76000,199217.63596693214,-123217.63596693214,4603 HUTCHISON ST,SawyerW,undervalued
902456015,42.02348365,-93.60706065,1020,6,6,3,0,1918,1,0,2,1950,3,3,4761,1020,-,1020,2,-,3,64500,188223.9843279723,-123723.98432797231,115 CENTER AVE,IDOTRR,undervalued
902205070,42.032131,-93.606876,407,5,6,5,0,1946,1,0,1,1950,2,5,7311,407,-,407,3,2,3,46500,171664.29620309753,-125164.29620309753,1101 MAXWELL AVE,OldTown,undervalued
910205020,42.021477530612245,-93.6253292244898,1192,6,6,3,0,1920,1,0,3,1950,5,5,6402,596,596,596,3,2,3,78000,203547.7447301225,-125547.7447301225,203 S MAPLE AVE,IDOTRR,undervalued
902103120,42.032211292796056,-93.61892575481906,1944,5,6,5,0,1910,2,0,4,1950,6,5,10307,972,972,972,3,2,3,103500,229310.94735349677,-125810.94735349677,621 11TH ST 619,OldTown,undervalued
902305090,42.02808697959184,-93.61685259183673,1774,5,6,5,0,1900,2,0,4,1950,4,2,9600,1095,679,1095,3,2,3,87000,212931.8429450638,-125931.8429450638,712 CLARK AVE,OldTown,undervalued
905480150,42.022887673469384,-93.65856524489796,1096,4,7,6,1,1924,1,0,2,1950,6,5,9600,572,524,572,3,-,3,79000,205667.81612690742,-126667.81612690742,103 HOWARD AVE,Edwards,undervalued
902105130,42.0254672,-93.6168856,672,5,6,5,0,1940,1,0,2,1950,5,4,4800,672,-,672,3,3,2,64000,191037.76894624397,-127037.76894624397,1126 CLARK AVE,OldTown,undervalued
908204180,42.02005709090909,-93.66493243181817,1152,4,7,6,1,1955,2,0,2,1955,4,3,6882,1152,-,0,2,-,-,61500,188762.6388101446,-127262.63881014459,3412 TRIPP ST 3414,Edwards,undervalued
911226030,42.02253088773595,-93.60415664642606,864,6,6,3,0,1920,1,1,3,1950,4,6,9000,432,432,592,2,2,2,65000,193142.43842199643,-128142.43842199643,116 CHERRY AVE,IDOTRR,undervalued
534451170,42.03570702069996,-93.62936082004859,729,5,6,5,0,1935,1,0,2,2003,3,6,4130,729,-,270,3,-,3,52000,180486.66419796628,-128486.66419796628,1430 SUMMIT AVE,BrkSide,undervalued
902402260,42.039218,-93.609681,1086,5,6,5,0,1920,1,0,2,1950,2,1,11340,723,363,723,3,2,2,55000,183601.04292854978,-128601.04292854978,822 CARROLL AVE,OldTown,undervalued
902325160,42.02933328571429,-93.615331,1440,5,6,5,0,1900,1,0,3,1950,5,4,5000,889,551,540,3,2,3,79000,208056.97132051818,-129056.97132051818,828 BURNETT AVE,OldTown,undervalued
909101070,42.02208232146833,-93.65690511624551,864,4,7,6,1,1914,1,0,2,1950,3,3,8212,864,-,864,3,3,3,58500,187788.7946823627,-129288.7946823627,2908 WOOD ST,Edwards,undervalued
911128180,42.02136264484655,-93.61524020165535,1128,6,6,3,0,1920,1,0,2,1950,4,4,7500,698,430,698,3,3,3,68400,198192.28338785272,-129792.28338785272,212 WASHINGTON AVE,IDOTRR,undervalued
535379060,42.035887510204084,-93.61245140816327,968,5,6,5,0,1927,2,0,4,2007,4,6,10800,968,-,656,3,2,3,64500,194557.97827716632,-130057.97827716632,1407 DOUGLAS AVE,OldTown,undervalued
902331010,42.02774530000001,-93.61487045000001,816,5,6,5,0,1910,1,0,2,1950,4,3,3300,816,-,624,3,-,3,58500,189629.82789189098,-131129.82789189098,322 7TH ST,OldTown,undervalued
903476090,42.02589425700439,-93.62089386191246,1864,5,6,5,0,1902,2,1,6,2000,7,5,5852,978,886,1020,3,-,3,97500,228749.3256159247,-131249.3256159247,731 5TH ST,OldTown,undervalued
903430130,42.02699542127183,-93.62264784136815,693,5,6,5,0,1941,1,0,2,1950,4,4,4118,693,-,693,2,-,3,52500,185319.84581428656,-132819.84581428656,606 NORTHWESTERN AVE,OldTown,undervalued
910202050,42.02268957938945,-93.6253261988616,796,6,6,3,0,1922,1,0,2,1950,4,4,3636,796,-,796,3,-,3,55000,188877.32676942027,-133877.32676942027,107 S MAPLE AVE,IDOTRR,undervalued
