PID,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
528429050,1574,7,5,9,6,2006,2,0,3,2006,8,5,11957,1574,-,1574,4,3,4,232000,232308.6369706144,-308.63697061440325,3306 KENT AVE,Somerst
527353060,2673,6,6,2,1,1980,2,1,4,1991,7,7,12388,1539,1134,1043,4,3,4,249000,249212.1907972545,-212.19079725450138,2129 STEVENSON DR,NWAmes
916386010,1346,6,6,3,3,2008,2,0,3,2008,7,5,11896,1346,-,1336,4,3,4,220000,220209.0035330827,-209.00353308269405,3005 CEDAR LN,Timber
526353030,2110,5,2,4,1,1968,2,1,3,1968,7,5,11160,2110,-,2110,5,3,3,244000,244152.8915819546,-152.89158195460914,3004 NORTHWOOD DR,NAmes
907252210,1788,3,7,9,1,2001,2,0,3,2001,8,5,11838,1788,-,1753,5,3,4,236500,236254.69548706035,245.3045129396487,4707 HEMINGWAY DR,CollgCr
528477040,1768,7,5,9,6,2005,2,1,3,2005,7,5,9803,866,902,866,4,3,4,226700,226433.93691068894,266.0630893110647,2603 KINGSTON DR,Somerst
906426210,1759,4,6,8,0,1992,2,1,3,1993,7,5,16698,944,815,1449,4,3,4,233500,233194.13406714983,305.86593285016716,611 CHELSEA CT,ClearCr
907175080,1418,3,7,9,1,1997,2,0,3,1998,7,5,8696,1418,-,1418,4,3,4,226001,225647.30463642796,353.69536357204197,5315 THACKERAY DR,CollgCr
907192090,1573,3,7,9,1,2002,2,0,3,2002,7,5,9808,1573,-,1573,4,3,4,227000,226618.29084284062,381.70915715937736,5401 CLEMENS BLVD,CollgCr
907192120,1479,3,7,9,1,2003,2,0,3,2003,7,5,10665,1479,-,1453,4,3,4,226000,225442.15289947425,557.8471005257452,5421 CLEMENS BLVD,CollgCr
906203140,2127,2,5,5,5,1991,2,1,4,1991,7,5,13125,912,1215,1104,4,3,5,238000,237406.60309331663,593.396906683367,4801 IDAHO CIR,SawyerW
907194010,1840,3,7,9,1,2001,2,1,3,2001,7,5,12420,944,896,944,4,3,4,230000,229297.23957424937,702.7604257506318,723 WILDER BLVD,CollgCr
906223210,2020,2,5,5,5,1995,2,1,3,1995,8,5,9828,1142,878,1128,4,3,4,239500,238689.7670913379,810.2329086620884,1007 VERMONT CT,SawyerW
914460020,1392,6,6,3,3,2002,2,0,3,2002,5,5,10000,1392,-,1441,4,3,4,215000,213982.90530206857,1017.0946979314322,307 CRYSTAL ST,Mitchel
907262060,2327,3,7,9,1,2003,2,1,4,2003,7,5,10905,1129,1198,1129,4,3,4,240000,238919.99061016506,1080.0093898349442,801 TENNYSON AVE,CollgCr
534127080,2411,6,6,2,1,1970,2,1,4,1970,6,6,8000,1403,1008,1008,3,3,3,240050,238911.99455850365,1138.0054414963524,2612 CLEVELAND DR,NWAmes
527146030,1616,10,5,6,5,1995,2,0,2,1996,8,5,5389,1616,-,1595,4,3,4,236500,235340.2829171234,1159.7170828765957,4131 STONE BROOKE RD,StoneBr
527368010,1811,7,5,9,6,2002,2,1,3,2002,8,5,8470,972,839,972,4,3,4,235000,233681.37971447947,1318.6202855205338,2754 SOMERSET DR,Somerst
528292030,2312,10,5,6,5,1999,2,1,4,1999,7,5,15896,1223,1089,1177,4,3,4,245000,243585.32531034466,1414.6746896553377,2417 GRANT CIR,Gilbert
906392090,1846,3,7,9,1,2006,2,0,3,2006,6,5,13377,1846,-,1836,4,3,4,233555,232099.05387199047,1455.9461280095275,215 HARTFORD DR,CollgCr
528480020,1761,7,5,9,6,2007,3,0,3,2007,7,6,10207,874,887,874,4,3,4,227875,226365.33435659722,1509.6656434027827,2616 KINGSTON DR,Somerst
534151175,2495,6,6,2,1,1993,2,1,4,1993,6,5,10791,1280,1215,1280,4,3,4,243500,241925.05608410185,1574.943915898155,2029 PRAIRIE VIEW EAST,NWAmes
905427010,2009,4,7,6,1,1928,2,0,4,1950,6,7,19950,1337,672,672,3,3,3,235000,233417.9368731482,1582.0631268518046,3312 OAKLAND ST,Edwards
906426195,1953,4,6,8,0,1992,2,1,3,1992,6,5,53107,1079,874,1580,4,3,4,240000,238364.7792571901,1635.2207428099064,601 CHELSEA CT,ClearCr
902105020,2792,5,6,5,0,1920,2,0,5,1950,6,7,10440,1584,1208,1510,3,2,4,256000,254314.35557020333,1685.6444297966664,1127 BURNETT AVE,OldTown
526353050,2117,5,2,4,1,1970,2,1,4,1970,6,7,12925,2117,-,1205,3,3,3,237500,235542.5925445652,1957.4074554347899,2907 DUFF AVE,NAmes
916455120,1440,6,6,3,3,2003,2,0,3,2003,8,5,11202,1440,-,1432,4,3,5,232500,230542.0495131486,1957.9504868513905,2311 SUNCREST DR,Timber
533135020,1755,7,5,9,6,1991,2,1,3,2008,7,8,11949,975,780,975,4,3,4,235000,232868.49746089338,2131.5025391066156,2614 SOUTHRIDGE CIR,NoRidge
906225180,1440,2,5,5,5,1993,2,0,2,1993,6,8,9069,1440,-,1344,4,3,4,224500,222325.7960783135,2174.2039216865087,1005 DELAWARE AVE 1007,SawyerW
906223090,1949,2,5,5,5,1993,2,1,3,1994,7,5,9938,1062,887,1050,4,3,4,236000,233789.01312041792,2210.9868795820803,1006 VERMONT CT,SawyerW
533251110,2362,7,5,9,6,1980,2,1,3,1980,7,6,12000,2362,-,2002,4,4,4,255000,252708.63760930765,2291.362390692346,2816 PINEHURST CIR,Veenker
533241030,1950,7,5,9,6,1997,2,1,3,1998,7,5,7399,975,975,975,4,3,4,239000,236291.73980316505,2708.260196834948,2509 CAMDEN DR,Somerst
907285100,1995,3,7,9,1,1995,2,1,4,1996,7,5,11250,950,1045,930,4,3,4,237000,234150.61484464866,2849.3851553513377,4520 CLEMENS BLVD,CollgCr
907194020,1792,3,7,9,1,2001,2,1,3,2001,7,5,12435,963,829,963,4,3,4,231500,228569.61263836213,2930.3873616378696,717 WILDER BLVD,CollgCr
531376090,1450,2,5,5,5,2008,2,0,2,2009,7,5,7328,1450,-,1450,4,3,4,224243,221245.87706302686,2997.1229369731445,5308 KANSAS DR,SawyerW
534102025,1492,7,5,9,6,2002,2,0,3,2002,7,5,8000,1492,-,1492,4,3,4,230000,226866.0483754077,3133.9516245923005,2651 SOMERSET DR,Somerst
907253060,1865,3,7,9,1,2000,2,1,3,2000,7,5,10316,992,873,992,4,3,4,235000,231830.20643389155,3169.7935661084484,4916 HEMINGWAY DR,CollgCr
528326030,2198,7,5,9,6,2000,2,1,4,2000,8,5,14260,1145,1053,1145,4,3,4,250000,246540.32618715672,3459.673812843277,3127 ALMOND RD,NoRidge
534128210,2654,6,6,2,1,1968,2,1,4,1984,6,7,11029,1512,1142,1054,4,3,3,250000,246536.66236765386,3463.3376323461416,2513 PIERCE AVE,NWAmes
906200230,1822,2,5,5,5,1984,2,0,4,1984,6,5,23920,1105,717,1105,4,3,3,228500,224691.66198344796,3808.3380165520357,5010 ONTARIO ST,SawyerW
528427010,1580,7,5,9,6,2007,2,0,3,2008,8,5,11932,1580,-,1580,4,3,4,235128,231181.9750227823,3946.0249772176903,3205 CULLEN DR,Somerst
924152030,1797,6,6,3,3,1993,2,1,3,1994,6,5,12961,1152,645,1152,4,3,4,231000,227006.3280014585,3993.671998541511,3715 JEWEL DR,Mitchel
527146010,1734,10,5,6,5,1995,2,0,2,1996,8,5,8013,1734,-,1587,4,3,4,239500,235179.04170581303,4320.958294186974,4139 STONE BROOKE RD,StoneBr
528439030,1616,7,5,9,6,2005,2,0,3,2005,7,5,8688,1616,-,1616,4,3,4,232000,227355.49635487955,4644.5036451204505,2613 YORKSHIRE ST,Somerst
535427070,2069,5,2,4,1,1960,2,0,4,2007,7,7,27650,2069,-,585,4,3,4,242000,237345.40364861302,4654.596351386979,1724 MEADOWLANE AVE,NAmes
916403130,2514,6,6,3,3,1990,2,1,4,1991,7,5,11170,1298,1216,1216,3,3,4,250000,245312.7230077804,4687.276992219588,2510 WHITE OAK DR,Timber
909428170,1898,2,3,7,5,1956,2,1,3,1956,5,5,26073,1898,-,1898,3,3,3,236500,231565.84080847265,4934.159191527346,2117 GREENBRIAR CIR,Crawfor
528326060,2285,7,5,9,6,2000,2,1,4,2000,8,5,11000,997,1288,969,4,3,4,248000,242938.65480027263,5061.345199727366,3109 ALMOND RD,NoRidge
907187040,1873,3,7,9,1,1999,2,1,3,1999,7,5,10820,988,885,988,4,3,4,235500,230273.406075286,5226.59392471399,5207 CERVANTES DR,CollgCr
527354040,1872,6,6,2,1,1988,2,0,3,1988,7,5,10400,1872,-,1845,3,3,4,241500,235844.50899365486,5655.491006345139,2006 POLK DR,NWAmes
905376090,1325,4,7,6,1,1948,2,0,3,2005,5,7,17541,1325,-,409,4,3,3,216000,210249.75666234977,5750.24333765023,3714 WOODLAND ST,Edwards
528108020,2042,10,5,6,5,2008,2,1,3,2009,8,5,12704,2042,-,2042,5,3,5,253293,247485.08099815255,5807.919001847447,3122 SEDWICK ST,NridgHt
907280040,2098,3,7,9,1,1997,2,1,4,1997,7,5,9375,1044,1054,1040,4,3,4,240000,233944.422340432,6055.577659567993,4616 HEMINGWAY DR,CollgCr
907196040,1823,3,7,9,1,2000,2,1,3,2001,7,5,12192,928,895,928,4,3,4,235000,228824.49645691627,6175.503543083731,712 WILDER BLVD,CollgCr
907262050,1829,3,7,9,1,2003,2,1,3,2003,7,6,9548,941,888,941,4,3,4,237000,230636.8187351064,6363.181264893588,5025 KEATS ST,CollgCr
906392110,1498,3,7,9,1,2005,2,0,3,2006,8,5,11645,1498,-,1498,4,3,5,237000,230455.42222055304,6544.577779446961,203 HARTFORD DR,CollgCr
527108040,1801,10,5,6,5,2005,2,1,3,2005,8,5,10463,901,900,893,4,3,4,239900,233123.8427224768,6776.157277523191,4309 HARRISON CIR,Gilbert
905426010,2158,4,7,6,1,1950,2,0,4,2001,6,7,12615,2158,-,1202,4,3,3,243000,236200.81262082842,6799.187379171577,3432 OAKLAND ST,Edwards
532476050,2646,7,5,9,6,1974,2,0,3,1974,7,4,14330,2151,495,1748,4,3,4,260000,253033.43571990472,6966.564280095277,1601 AMHERST DR,Veenker
907175030,1525,3,7,9,1,2000,2,0,3,2000,7,5,9100,1525,-,1525,4,3,4,235000,227896.72542794183,7103.274572058173,5423 THACKERAY DR,CollgCr
528490040,1553,7,5,9,6,2003,2,0,3,2004,7,5,8736,1553,-,1553,4,3,4,234500,226746.5303171159,7753.4696828841115,2404 CLAYTON DR,Somerst
527190050,1767,10,5,6,5,1987,2,0,2,1987,7,7,5306,1064,703,1064,4,4,4,239000,231196.18480703176,7803.815192968235,1608 STONE BROOKE RD,StoneBr
528175060,1314,10,5,6,5,2007,2,0,2,2008,7,5,5001,1314,-,1314,4,3,4,230000,221996.97567184555,8003.0243281544535,2905 ROXBORO DR,NridgHt
907130100,1764,3,7,9,1,1997,2,1,3,1997,6,5,15426,928,836,928,4,3,4,231500,223184.1303908115,8315.869609188492,5232 SCHUBERT ST,CollgCr
528365070,2646,7,5,9,6,1993,2,1,4,1993,7,5,9900,1372,1274,1347,4,3,4,260000,251546.10812494758,8453.891875052417,3145 SYCAMORE RD,NoRidge
909275110,1718,2,3,7,5,1927,2,1,4,1992,7,7,7230,867,851,851,4,3,3,238000,229096.07314366297,8903.926856337028,407 PEARSON AVE,Crawfor
527364030,1884,7,5,9,6,2003,2,1,3,2003,7,5,7000,1016,868,926,5,3,4,240900,231982.96768037695,8917.032319623046,2723 SOMERSET DR,Somerst
906223080,1879,2,5,5,5,1993,2,1,3,1994,7,5,10560,1079,800,1079,4,3,4,239900,230920.64650585325,8979.353494146751,1002 VERMONT CT,SawyerW
911370510,1646,2,3,7,5,2004,2,0,2,2005,8,5,3811,1646,-,1594,4,3,5,246000,236841.01595453432,9158.98404546568,1518 GOLDEN ASPEN DR,Crawfor
528429070,1578,7,5,9,6,2006,2,0,3,2006,7,5,13253,1578,-,1578,4,3,5,240000,230590.60192933836,9409.398070661642,3220 KENT AVE,Somerst
528458060,1402,7,5,9,6,2008,2,0,3,2008,7,5,8640,1402,-,1402,4,3,4,229800,220263.95114311235,9536.048856887646,2822 ASPEN RD,Somerst
914465055,1710,6,6,3,3,2004,2,0,3,2005,7,5,12118,1710,-,1710,4,3,5,240000,230426.00335199703,9573.996648002969,304 TOPAZ CT,Mitchel
533254050,1740,7,5,9,6,1981,1,1,2,1981,7,5,15417,1740,-,1740,4,3,4,241600,231423.39876022688,10176.601239773125,2818 TORREY PINES RD,Veenker
528142020,2088,10,5,6,5,2007,2,1,4,2007,8,5,8899,948,1140,948,4,3,4,250000,239523.35041969855,10476.649580301455,3122 BECKLEY ST,NridgHt
528458180,1448,7,5,9,6,2006,2,0,2,2007,8,5,7500,1448,-,1372,4,3,4,238500,227973.63667507816,10526.36332492184,2826 CAMBRIDGE DR,Somerst
906378110,1468,3,7,9,1,2008,2,0,3,2008,8,5,9178,1468,-,1468,4,3,4,239900,229140.4587954632,10759.5412045368,5309 TABOR DR,CollgCr
527108030,2064,10,5,6,5,2005,2,1,4,2005,8,5,13128,1074,990,1074,4,3,4,250000,239022.1101746537,10977.889825346298,4313 HARRISON CIR,Gilbert
528228325,1557,10,5,6,5,2003,2,0,2,2004,7,5,3196,1557,-,1374,4,3,4,234000,222981.31258695357,11018.687413046428,2403 LAKESIDE DR,Blmngtn
528348030,2385,7,5,9,6,1998,2,1,4,1998,7,5,10790,1108,1277,1066,4,3,4,252000,240960.51836395348,11039.48163604652,2910 BAYBERRY RD,NoRidge
528478030,1992,7,5,9,6,2003,2,1,3,2004,8,5,9375,1053,939,1053,4,3,5,250000,238909.90572743004,11090.094272569957,2419 KINGSTON DR,Somerst
909280030,2057,2,3,7,5,1936,1,1,3,1987,7,7,11500,1020,1037,1017,4,2,4,250000,238849.8046322416,11150.195367758395,623 AGG AVE,Crawfor
914476450,1689,6,6,3,3,1991,2,0,3,1991,4,5,9990,1689,-,1680,3,3,4,228500,217330.9640885777,11169.03591142231,703 ONYX ST,Mitchel
914465020,2052,6,6,3,3,2000,2,1,3,2001,8,5,10125,1040,1012,1107,4,3,4,251000,239376.81766324164,11623.182336758357,322 TOPAZ CT,Mitchel
533110130,2417,7,5,9,6,1991,2,1,4,1992,8,5,16059,1301,1116,1288,4,3,4,260000,248124.20721901947,11875.792780980526,2503 RIDGETOP RD,NoRidge
528222010,2373,10,5,6,5,2004,2,1,4,2005,8,5,11631,1052,1321,1052,4,3,4,258000,246018.2471865788,11981.75281342119,4106 WELBECK DR,Gilbert
907260010,2290,3,7,9,1,2002,2,1,4,2002,8,5,11250,1149,1141,1128,4,3,4,255900,243835.83897936158,12064.161020638421,5002 CLEMENS BLVD,CollgCr
902326030,2640,5,6,5,0,1880,1,1,4,2003,7,7,11700,1320,1320,1240,4,3,3,265979,253769.83874346048,12209.161256539519,829 DOUGLAS AVE,OldTown
906378100,1694,3,7,9,1,2008,2,0,3,2008,8,5,10475,1694,-,1694,4,3,4,245350,233134.62226729843,12215.37773270157,5303 TABOR DR,CollgCr
528488140,1218,7,5,9,6,2007,2,0,2,2008,7,5,7500,1218,-,1218,4,3,4,230348,218095.23240019873,12252.767599801271,2612 CLAYTON DR,Somerst
906380040,1651,3,7,9,1,2007,2,0,3,2007,8,5,10235,1651,-,1643,4,3,4,246500,234232.48860342015,12267.511396579852,5408 TABOR DR,CollgCr
527132090,1478,10,5,6,5,1998,2,0,2,1998,8,5,7380,1478,-,1418,3,3,4,240000,227594.6403444871,12405.359655512904,4202 STONE BROOKE RD,StoneBr
528458140,1530,7,5,9,6,2007,2,0,3,2008,9,5,12606,1530,-,1530,4,3,4,250000,237350.52117614364,12649.478823856363,2731 CAMBRIDGE DR,Somerst
527131110,1682,10,5,6,5,1997,1,1,1,1997,8,5,6264,1682,-,1664,4,3,5,247900,235149.1045892352,12750.895410764788,4207 STONE BROOKE RD,StoneBr
905401020,2422,4,6,8,0,1954,3,0,4,1994,6,7,12671,2422,-,1288,4,3,4,255000,242179.05505935306,12820.944940646936,3517 OAKLAND ST,ClearCr
528390210,1850,7,5,9,6,1994,2,1,3,1994,7,6,29959,979,871,973,4,3,4,248000,235119.3239839201,12880.676016079902,3038 REDBUD CIR,NoRidge
528431060,1563,7,5,9,6,2007,2,0,3,2007,8,5,10206,1563,-,1563,4,3,4,245000,231982.46710130456,13017.532898695441,2515 DALTON ST,Somerst
906204280,2814,2,5,5,5,1995,2,1,4,2002,6,5,9771,1093,1721,1077,4,3,4,260000,246958.49066985896,13041.509330141038,1205 IDAHO CT,SawyerW
905401045,1363,4,6,8,0,1954,1,0,2,2005,7,7,39104,1363,-,1385,3,3,4,241500,228341.28597298774,13158.714027012262,516 OLIVER CIR,ClearCr
907252060,2184,3,7,9,1,2003,2,1,4,2003,8,5,12334,1068,1116,1068,4,3,4,254750,241578.08835106174,13171.911648938258,4923 HEMINGWAY DR,CollgCr
528480040,1953,7,5,9,6,2005,2,1,3,2006,8,5,10574,1082,871,1082,4,3,4,252000,238454.6172155811,13545.382784418907,2604 KINGSTON DR,Somerst
528280230,2054,10,5,6,5,2000,2,1,3,2000,6,5,12224,1022,1032,992,4,3,4,244000,230060.88449151182,13939.115508488176,3840 WESTLAWN DR,Gilbert
905202230,1252,4,6,8,0,1960,1,0,1,1975,6,7,13500,1252,-,1602,3,3,4,235000,220986.53280753188,14013.467192468117,3604 ROSS RD,ClearCr
534128190,2640,6,6,2,1,1967,2,1,5,1997,6,7,10400,1271,1369,932,4,3,3,256900,242828.47366651616,14071.526333483838,2531 PIERCE AVE,NWAmes
527146135,2687,10,5,6,5,1994,2,1,4,1994,8,5,13108,2079,608,2062,4,3,4,270000,255631.71420916056,14368.285790839436,4019 STONE BROOKE RD,StoneBr
916226030,1501,6,6,3,3,1986,2,0,2,1986,7,6,4084,1501,-,1277,4,3,4,241500,226895.74101458382,14604.258985416178,2118 IRONWOOD CT,Timber
528180130,1456,10,5,6,5,2008,2,0,2,2008,9,5,6472,1456,-,1451,5,3,5,248500,233600.2966448822,14899.703355117788,3005 BURNHAM DR,NridgHt
528427020,1468,7,5,9,6,2008,2,0,3,2009,8,5,9612,1468,-,1468,4,3,4,244600,229643.93074337963,14956.069256620365,3211 CULLEN DR,Somerst
528172050,1614,10,5,6,5,2005,2,0,3,2006,7,5,9926,1614,-,1614,4,3,4,245700,230740.22221102763,14959.777788972366,3020 HARRISON RD,NridgHt
913350030,1625,6,6,3,3,1979,2,0,3,1979,6,6,23580,1625,-,1625,2,3,4,242500,227533.90819979185,14966.091800208145,821 CRYSTAL ST,Mitchel
907251100,1989,3,7,9,1,2002,2,1,3,2002,8,5,11367,1091,898,1065,4,3,4,255000,240027.95072632088,14972.04927367912,526 SMILEY AVE,CollgCr
526355190,2217,5,2,4,1,1970,2,0,4,1970,8,6,15865,2217,-,2217,4,3,3,268000,252644.21736361226,15355.78263638774,2910 NORTHWOOD DR,NAmes
906380030,1615,3,7,9,1,2007,2,0,3,2007,8,5,9345,1615,-,1615,4,3,4,248500,232932.1238982942,15567.876101705799,5412 TABOR DR,CollgCr
916226090,1501,6,6,3,3,1987,2,0,2,1987,7,6,4054,1501,-,1501,4,3,4,244000,228304.10500729567,15695.894992704329,2106 IRONWOOD CT,Timber
909281080,2133,2,3,7,5,1941,1,1,4,1985,7,6,10452,1225,908,1528,3,3,4,257500,241776.78341115246,15723.216588847543,2009 CESSNA ST,Crawfor
528439060,1432,7,5,9,6,2006,2,0,3,2006,8,5,9139,1432,-,1422,4,3,5,245000,229218.62145960046,15781.378540399543,2523 YORKSHIRE ST,Somerst
528120010,2152,10,5,6,5,2007,2,1,3,2008,8,5,16659,1582,570,1582,4,3,4,260116,244163.24119221728,15952.758807782724,4120 VALLEY VIEW RD,NridgHt
531382070,1844,2,5,5,5,2005,2,0,2,2006,8,5,10994,1844,-,1844,4,3,4,257000,240966.7865466361,16033.21345336389,1340 CALIFORNIA AVE,SawyerW
528112150,1634,10,5,6,5,2006,2,0,3,2006,8,5,11428,1634,-,1626,4,3,4,250000,233939.20805355138,16060.791946448619,3125 WESTON DR,NridgHt
527301320,2353,6,6,2,1,1980,2,1,4,1980,7,7,13005,1153,1200,845,5,3,4,260000,243681.23274862062,16318.76725137938,3217 EISENHOWER AVE,NWAmes
528477020,1656,7,5,9,6,2006,2,0,3,2006,8,5,11096,1656,-,1656,4,3,4,249700,233148.5389134595,16551.461086540512,2617 KINGSTON DR,Somerst
527126030,1652,10,5,6,5,2000,2,0,2,2000,8,5,5330,1652,-,1494,5,3,4,251000,234361.13475611852,16638.865243881475,4321 STONE BROOKE RD,StoneBr
528478040,1958,7,5,9,6,2005,2,1,3,2005,7,5,10625,1026,932,1026,4,3,4,250000,232961.74410847464,17038.25589152536,2413 KINGSTON DR,Somerst
528106120,1618,10,5,6,5,2004,2,0,2,2004,8,5,16163,1618,-,1618,4,3,4,252000,234921.30949921676,17078.69050078324,3337 WESTON DR,NridgHt
528439010,1460,7,5,9,6,2006,2,0,3,2007,8,5,10037,1460,-,1460,4,3,5,247000,229859.63221272046,17140.367787279538,2625 YORKSHIRE ST,Somerst
528480130,1550,7,5,9,6,2006,2,0,2,2007,7,5,8125,1112,438,1092,4,3,4,241000,223833.32281785214,17166.67718214786,2527 CLAYTON DR,Somerst
533250050,1288,7,5,9,6,1996,1,1,1,1996,8,5,14963,1288,-,1260,5,3,4,245500,228322.0890233417,17177.910976658313,2845 GREENSBORO CIR,Veenker
534151180,2075,6,6,2,1,1993,2,1,3,1993,7,6,10530,1091,984,1148,4,3,4,255000,237742.5524081142,17257.447591885808,2025 PRAIRIE VIEW EAST,NWAmes
914467040,1916,6,6,3,3,1998,2,1,3,1999,8,5,11050,1036,880,1049,4,3,4,254900,237485.61791985622,17414.382080143783,603 CRYSTAL ST,Mitchel
906204150,2329,2,5,5,5,1990,2,1,4,1990,7,5,11839,1532,797,1475,4,3,4,262280,244822.2861698599,17457.7138301401,1106 IDAHO AVE,SawyerW
906426060,2144,4,6,8,0,1958,2,0,4,2006,6,7,159000,1444,700,1444,4,3,4,277000,259518.16455054743,17481.83544945257,4813 DOVER DR,ClearCr
906230010,2787,2,5,5,5,2000,4,2,6,2000,7,5,11855,1168,1619,1168,3,3,5,269500,251981.12862296472,17518.871377035277,906 DELAWARE AVE,SawyerW
528387030,2232,7,5,9,6,1993,2,1,3,1994,8,5,11692,1215,1017,1173,4,3,4,263550,245938.3901547742,17611.609845225787,3001 VALLEY VIEW RD,NoRidge
911370520,1646,2,3,7,5,2004,2,0,2,2005,7,5,3811,1646,-,1594,5,3,5,250000,232359.76493667575,17640.235063324246,1516 GOLDEN ASPEN DR,Crawfor
528482010,1685,7,5,9,6,2006,2,0,2,2006,8,5,11824,1685,-,1685,4,3,4,253000,235283.311129692,17716.68887030799,2428 KINGSTON DR,Somerst
907250070,1611,3,7,9,1,2002,2,0,3,2002,7,5,11664,1611,-,1569,4,3,4,250000,232002.63221017845,17997.367789821554,5115 CLEMENS BLVD,CollgCr
906230030,2787,2,5,5,5,2000,4,2,6,2000,7,5,7976,1168,1619,1168,3,3,5,269500,251432.7753033455,18067.224696654506,905 NORTH DAKOTA AVE,SawyerW
906230020,2787,2,5,5,5,2000,4,2,6,2000,7,5,7939,1168,1619,1168,3,3,5,269500,251427.3517302602,18072.648269739788,907 NORTH DAKOTA AVE,SawyerW
528275160,2004,10,5,6,5,2002,2,1,4,2002,8,5,12891,878,1126,870,4,3,5,257500,239380.26767482882,18119.73232517118,3838 BRICKMAN AVE,Gilbert
528120020,1717,10,5,6,5,2006,2,0,3,2006,8,5,11146,1717,-,1709,4,3,5,255500,237055.3238145857,18444.67618541431,3120 WESTON DR,NridgHt
528366070,2202,7,5,9,6,1992,2,1,4,1993,8,5,11762,1105,1097,1105,4,3,5,263000,244476.26247910087,18523.73752089913,3108 SYCAMORE RD,NoRidge
914460110,1409,6,6,3,3,2002,1,1,1,2002,7,5,12864,1409,-,1409,4,3,4,245000,226449.7848707939,18550.215129206103,303 RUBY CIR,Mitchel
907295040,1341,3,7,9,1,1999,1,1,1,2000,8,5,17227,1341,-,1341,4,3,4,246900,228340.33520369773,18559.66479630227,618 DOYLE AVE,CollgCr
533244030,1848,7,5,9,6,2000,2,1,3,2000,8,5,7379,975,873,975,4,3,4,254000,235056.8229099682,18943.177090031793,2620 CAMDEN DR,Somerst
902207220,3493,5,6,5,0,1880,3,0,3,2002,7,9,18386,1675,1818,1470,4,3,3,295000,275817.892354138,19182.10764586198,223 E 9TH ST,OldTown
528441020,1971,7,5,9,6,2005,2,1,3,2005,7,5,9675,1113,858,1113,4,3,4,253000,233667.9627557795,19332.037244220497,2421 YORKSHIRE CIR,Somerst
916326090,2279,6,6,3,3,1958,2,1,4,1995,6,8,19958,2279,-,585,4,3,3,257000,237640.99909265045,19359.000907349546,2320 TIMBERLAND RD,Timber
528431120,1861,7,5,9,6,2007,3,0,3,2007,8,5,9801,1341,520,1341,4,3,4,257000,237604.66061703867,19395.339382961334,3306 CULLEN DR,Somerst
909426060,2315,2,3,7,5,1950,2,0,4,1963,5,7,15600,1278,1037,1168,3,3,4,257000,237545.4071945397,19454.5928054603,2019 FRILEY RD,Crawfor
527355150,2524,6,6,2,1,1981,2,1,4,1981,8,5,9600,2524,-,2524,4,3,4,278000,258484.47516139183,19515.524838608166,1910 STEVENSON DR,NWAmes
907270040,2452,3,7,9,1,1998,2,1,4,1999,8,5,16226,1210,1242,1028,4,3,4,267000,247397.11352753342,19602.886472466576,608 POE AVE,CollgCr
528138020,1822,10,5,6,5,2005,2,0,3,2006,8,5,14122,1822,-,1822,5,3,5,259000,239221.48694997572,19778.51305002428,4112 HASTINGS AVE,NridgHt
528228580,1500,10,5,6,5,2006,2,0,2,2006,7,5,4045,1500,-,1356,4,3,4,246578,226577.68864973198,20000.31135026802,2420 LAKESIDE DR,Blmngtn
527325070,2872,6,6,2,1,1977,2,1,4,1995,6,7,12227,1542,1330,1330,3,3,4,272000,251837.12349414098,20162.87650585902,1904 BUCHANAN DR,NWAmes
528431050,1636,7,5,9,6,2006,2,0,3,2006,8,5,13501,1636,-,1623,4,3,4,255000,234644.63189929054,20355.368100709456,2507 DALTON ST,Somerst
909427230,2340,2,3,7,5,1941,2,0,4,2006,7,9,9042,1188,1152,1152,4,3,3,266500,245942.0843882531,20557.915611746896,916 GASKILL DR,Crawfor
909282020,2320,2,3,7,5,1945,2,1,3,2002,6,8,7259,1436,884,1028,4,3,3,259500,238639.73530537638,20860.26469462362,2124 COUNTRY CLUB BLVD,Crawfor
532478020,2014,7,5,9,6,1980,2,0,2,1980,8,8,15676,2014,-,2014,4,3,4,275000,254064.67402816424,20935.32597183576,1616 AMHERST DR,Veenker
534127190,2156,6,6,2,1,1968,2,0,3,2003,7,7,20781,2156,-,1568,3,4,3,262500,241269.08058088756,21230.91941911244,2749 CLEVELAND DR,NWAmes
528439080,1506,7,5,9,6,2005,2,0,3,2006,7,5,8251,1506,-,1494,4,3,4,249000,227671.1895882477,21328.81041175229,2511 YORKSHIRE ST,Somerst
528482020,1660,7,5,9,6,2007,2,0,3,2007,8,5,10625,1660,-,1660,4,3,4,256000,234526.90550078196,21473.094499218045,2422 KINGSTON DR,Somerst
528354050,2344,7,5,9,6,1996,2,1,3,1997,7,5,10208,1277,1067,1264,4,3,4,265000,243499.34804468887,21500.65195531113,3215 TUPELO CIR,NoRidge
528228360,1511,10,5,6,5,2002,2,0,2,2002,7,5,2938,1511,-,1368,4,3,4,246990,225393.97200299773,21596.027997002268,2304 WESTWIND DR,Blmngtn
