Prop_Addr,LandSlope,OverallQual,OverallCond,ExterQual,BsmtQual,BsmtCond,BsmtExposure,HeatingQC,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageQual,PavedDrive,Fence,GrLivArea,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,X2ndFlrSF,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,MoSold,MSSubClass_30,MSSubClass_120,MSSubClass_160,MSSubClass_190,MSZoning_FV,LandContour_Bnk,LandContour_HLS,LotConfig_CulDSac,LotConfig_FR2,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_Gilbert,Neighborhood_Mitchel,Neighborhood_NPkVill,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_StoneBr,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition2_PosN,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,RoofStyle_Hip,Exterior1st_BrkFace,Exterior1st_HdBoard,Exterior1st_Wd.Sdng,Exterior2nd_HdBoard,Exterior2nd_Plywood,MasVnrType_BrkFace,Foundation_PConc,CentralAir_N,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Partial,crime_rate,school_quality,HouseAge,LastRemod,nb_appreciation,nb_income
2227 STORM ST,3,7,5,2,3,3,1,4,0,0,0,4,1,3,8,4,3,3,3,1646,53,7128,0,364,0,554,918,728,240,0,0,0,0,126,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,66,57,7,3
2231 STORM ST,3,5,6,2,3,3,1,3,0,0,0,2,1,4,8,4,4,2,3,694,40,4280,0,365,0,75,440,0,352,0,0,34,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,2,94,5,7,3
620 LYNN AVE,3,5,6,2,3,3,1,5,0,0,0,3,1,3,8,4,3,3,0,1250,53,5362,0,0,0,661,661,589,552,242,0,81,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5,2,97,4,7,3
714 STANTON AVE,3,5,5,2,3,2,4,2,0,0,0,3,1,3,8,3,3,3,0,1465,84,10164,0,646,0,346,992,473,240,0,126,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,67,56,7,3
2342 STORM ST,3,5,4,2,2,2,1,3,0,0,0,4,1,3,8,0,3,3,0,1288,51,6191,0,384,0,440,824,464,240,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,2,65,56,7,3
2324 STORM ST,3,6,5,2,3,3,1,5,0,0,0,3,1,3,3,0,3,3,0,1639,51,10480,0,0,0,1064,1064,0,240,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,72,58,7,3
715 LYNN AVE,3,5,7,2,2,2,1,5,0,0,0,2,1,2,8,4,2,3,3,954,50,6305,0,0,0,920,920,0,240,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,69,57,7,3
2222 STORM ST,3,7,9,3,4,3,1,5,0,0,1,3,1,4,8,4,3,3,3,2080,53,10918,0,0,0,1276,1276,804,282,0,0,0,0,145,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,83,5,7,3
2144 SUNSET DR 2146,3,6,6,2,4,3,1,3,0,0,0,4,2,3,8,0,3,3,0,1958,82,7136,423,484,0,495,979,979,492,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,2,61,57,7,3
2140 SUNSET DR 2142,3,5,6,2,3,3,1,3,0,0,0,4,2,3,8,0,3,3,0,2002,82,6270,0,284,0,717,1001,1001,871,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,58,57,7,3
311 PEARSON AVE,3,6,3,2,3,3,1,3,0,0,0,4,1,3,8,4,3,3,0,1603,0,9650,0,0,0,784,784,784,599,0,217,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,2,85,58,7,3
317 PEARSON AVE,2,7,6,2,4,3,1,3,0,0,1,3,1,3,8,4,3,2,3,1502,60,7200,0,0,0,776,776,651,270,0,0,112,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,77,8,7,3
333 PEARSON AVE,2,5,6,2,3,3,1,5,1,0,1,2,1,3,6,3,3,3,4,1567,60,13680,0,728,0,112,840,727,440,0,21,150,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,69,59,7,3
407 PEARSON AVE,3,7,7,2,3,3,1,4,0,0,1,4,1,4,8,3,3,3,4,1718,60,7230,0,0,0,851,851,851,264,291,0,60,0,153,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,80,15,7,3
2103 COUNTRY CLUB BLVD,3,5,5,2,0,0,0,2,0,0,1,2,1,3,7,4,3,3,0,1226,126,13108,0,0,0,0,0,0,400,174,24,120,0,228,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,56,56,7,3
430 ASH AVE,3,6,5,2,3,2,1,4,0,0,1,3,1,3,6,3,3,2,3,1550,66,21780,0,0,0,817,817,610,318,0,0,429,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,2,86,56,7,3
320 ASH AVE,3,6,6,2,4,3,1,3,1,0,1,4,1,3,8,4,3,1,0,2624,86,22420,0,1128,0,242,1370,1254,864,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5,2,89,57,7,3
400 PEARSON AVE,2,8,7,2,4,3,1,2,0,0,0,3,1,4,8,4,3,3,0,1517,0,11435,0,0,0,792,792,725,400,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2,77,56,7,3
2022 GREELEY ST,2,5,6,2,4,3,2,3,0,0,1,2,1,3,8,4,3,3,0,1717,80,12400,0,602,0,299,901,592,410,0,0,0,0,113,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,66,56,7,3
2007 COUNTRY CLUB BLVD,3,6,7,2,3,3,1,2,0,0,0,3,1,4,8,4,3,2,0,1494,0,7500,0,547,0,224,771,741,213,0,0,0,0,224,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,67,59,7,3
2037 COUNTRY CLUB BLVD,2,6,7,2,3,3,1,2,0,0,1,3,1,3,8,4,3,3,0,1660,74,11988,0,326,0,389,715,811,240,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,74,13,7,3
418 PEARSON AVE,3,5,7,3,3,2,1,5,1,0,1,2,1,3,6,3,3,3,0,1308,130,9600,0,428,0,300,728,332,256,0,70,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,69,59,7,3
406 PEARSON AVE,3,4,6,2,3,4,1,5,0,0,0,4,1,4,8,3,2,3,0,1755,110,7810,0,189,0,741,930,525,231,0,40,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,77,4,7,3
2012 COUNTRY CLUB BLVD,2,5,6,2,3,3,1,5,0,0,0,4,1,4,6,4,3,3,0,1938,0,11700,0,606,0,336,942,673,240,0,40,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,71,13,7,3
425 BEACH AVE,3,5,4,2,3,3,1,3,0,0,0,3,1,3,8,0,3,3,0,1374,0,9260,0,0,0,884,884,442,225,64,0,0,0,100,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,70,58,7,3
2007 KILDEE ST,3,5,4,2,3,3,1,5,0,0,0,2,1,3,8,0,3,3,3,1273,80,14680,0,793,0,480,1273,0,307,483,0,0,0,115,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,49,49,7,3
2011 KILDEE ST,3,5,7,2,4,3,1,5,1,0,0,2,1,3,8,0,3,3,0,964,80,13360,0,713,0,163,876,0,432,0,0,44,0,0,0,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,88,3,7,3
602 ASH AVE,3,5,6,2,3,3,1,5,0,0,1,3,1,3,8,4,2,3,0,1343,54,7681,0,0,0,731,731,523,186,192,0,102,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,88,59,7,3
2159 COUNTRY CLUB BLVD 2157,3,7,6,2,3,3,1,5,0,0,1,5,2,3,8,4,3,3,0,2480,0,8145,0,246,0,674,920,1240,400,0,0,57,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,69,59,7,3
623 AGG AVE,3,7,7,3,4,3,1,4,0,0,1,3,1,4,8,4,2,3,0,2057,86,11500,0,223,0,794,1017,1037,180,0,0,0,0,322,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,2,70,19,7,3
2110 COUNTRY CLUB BLVD,3,7,7,3,3,3,1,5,0,0,0,4,1,3,8,4,3,3,0,1671,81,8170,270,526,0,496,1022,549,451,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,2,77,56,7,3
2014 KILDEE ST,3,6,8,2,4,3,1,3,0,0,1,4,1,3,8,4,3,3,0,2345,80,16560,0,503,0,449,952,1175,360,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,74,56,7,3
2010 KILDEE ST,3,5,5,2,3,2,1,5,0,0,0,3,1,3,8,0,3,3,3,1355,79,6221,0,533,0,195,728,595,528,0,0,0,0,144,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,66,57,7,3
2006 KILDEE ST,3,6,5,2,3,3,1,2,0,1,0,2,1,3,8,3,3,3,3,1091,79,7801,88,500,0,591,1091,0,344,66,105,0,0,221,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,5,2,57,57,7,3
2009 CESSNA ST,3,7,6,3,4,3,1,5,1,0,1,4,1,3,8,3,3,3,0,2133,78,10452,371,426,252,850,1528,908,312,0,0,86,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,2,69,25,7,3
618 AGG AVE,2,8,8,3,4,4,1,3,0,0,1,3,1,4,4,3,3,3,0,2727,70,10570,0,297,0,556,853,1178,440,0,74,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,75,13,7,3
2124 COUNTRY CLUB BLVD,2,6,8,2,3,3,1,5,1,0,1,3,1,4,8,3,3,3,3,2320,61,7259,0,774,150,104,1028,884,180,224,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,62,5,7,3
2116 COUNTRY CLUB BLVD,2,8,9,2,3,3,2,5,0,0,1,4,1,4,8,4,3,3,2,3447,0,14100,632,192,0,536,728,1479,1014,314,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,2,73,11,7,3
2048 CESSNA ST,3,7,7,2,3,3,1,5,0,0,1,3,1,4,8,4,3,3,2,1609,70,12320,0,0,0,637,637,650,579,0,0,0,0,104,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,74,16,7,3
2018 CESSNA ST,3,6,7,2,3,3,1,5,0,0,1,3,1,3,8,4,2,3,3,1801,70,14210,0,0,0,697,697,697,365,0,90,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,2,76,47,7,3
707 BEACH AVE,3,5,6,2,3,3,2,5,1,0,0,2,1,3,8,4,3,3,3,1112,70,9100,0,154,694,264,1112,0,390,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,2,55,55,7,3
2160 COUNTRY CLUB BLVD,3,7,9,3,3,3,1,5,0,1,1,3,1,4,8,3,3,3,0,1954,0,15660,312,341,0,457,798,817,431,0,119,150,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,2,69,2,7,3
915 GASKILL DR,3,7,7,2,3,3,1,5,0,0,1,3,1,2,8,4,3,3,0,1564,75,12000,0,275,0,429,704,704,234,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,68,59,7,3
925 GASKILL DR,3,7,9,2,3,4,1,5,1,0,1,3,1,4,8,3,3,3,0,2161,70,12392,0,435,0,397,832,943,506,0,96,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,58,8,7,3
1025 GASKILL DR,3,6,6,2,3,3,1,3,1,0,0,3,1,3,8,4,3,3,0,1561,90,13339,132,65,875,621,1561,0,463,0,148,0,0,120,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,2,49,49,7,3
1033 GASKILL DR,3,6,7,2,3,3,1,5,1,0,0,3,1,4,8,3,3,3,0,1839,110,14442,106,1186,0,291,1477,0,416,0,87,0,0,200,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,2,50,3,7,3
1036 ASH AVE,3,5,6,2,4,3,2,5,1,0,0,3,1,4,8,3,3,3,0,1647,80,12984,459,1283,147,0,1430,0,621,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,2,29,29,7,3
828 ASH AVE,3,7,6,2,3,3,1,3,0,0,1,3,1,3,8,4,3,3,0,1740,75,13125,0,410,0,390,800,780,240,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,67,23,7,3
2019 FRILEY RD,3,5,7,2,4,3,1,4,1,0,0,4,1,3,8,4,3,3,0,2315,78,15600,405,760,0,408,1168,1037,342,0,0,0,0,192,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2,56,43,7,3
2031 FRILEY RD,3,5,6,2,3,3,1,5,0,0,1,5,2,3,8,0,3,3,0,2177,78,15600,430,375,0,657,1032,1075,484,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,60,19,7,3
2105 FRILEY RD,3,5,7,2,3,3,1,2,1,0,0,3,1,2,3,3,3,3,0,1523,78,15600,0,312,507,248,1067,537,295,0,0,81,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,2,60,4,7,3
916 GASKILL DR,3,7,9,4,3,4,1,5,0,0,0,4,1,4,8,4,3,3,4,2340,66,9042,0,275,0,877,1152,1152,252,0,60,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,69,4,7,3
2004 MCCARTHY RD,3,5,5,2,3,3,2,3,1,0,0,2,1,3,8,4,3,3,0,1336,90,15750,56,841,0,324,1165,0,375,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2,53,53,7,3
2003 GREENBRIAR CIR,3,6,5,2,4,3,2,3,1,0,0,3,1,4,8,4,3,3,3,2259,0,21000,184,35,869,905,1809,0,450,166,120,192,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,2,54,54,7,3
2117 GREENBRIAR CIR,3,5,5,2,3,3,1,5,0,0,1,3,1,3,8,3,3,3,3,1898,56,26073,0,1116,0,782,1898,0,484,0,51,224,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2,52,52,7,3
2118 GREENBRIAR CIR,3,6,4,2,3,4,2,3,0,0,1,3,1,3,8,3,3,3,0,1560,0,25485,423,540,1020,0,1560,0,580,0,75,584,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2,47,47,7,3
2114 GREENBRIAR CIR,3,6,7,3,3,3,1,5,1,0,0,3,1,4,8,4,3,3,0,1640,0,14778,72,728,0,568,1296,0,924,108,0,0,216,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,5,2,54,2,7,3
2004 GREENBRIAR CIR,2,6,5,2,3,3,4,5,1,0,1,3,1,3,8,4,3,3,0,1906,100,17500,420,784,435,91,1310,0,576,0,201,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5,2,55,55,7,3
2019 ASHMORE DR,3,7,8,3,4,3,4,3,1,0,0,3,1,5,8,3,3,3,0,1902,100,17500,0,1406,0,496,1902,0,567,0,207,162,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5,2,51,8,7,3
2111 ASHMORE CIR,3,6,6,2,4,3,1,5,0,1,0,3,1,3,8,4,3,3,0,1488,0,21579,0,813,0,675,1488,0,552,0,0,216,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5,2,39,39,7,3
1312 BIG BLUESTEM CT,3,6,6,2,3,3,1,4,1,0,1,3,1,3,8,3,3,3,0,1982,0,13607,242,454,0,118,572,800,501,400,112,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,23,23,7,3
2220 ASH AVE,3,4,5,2,4,3,1,4,0,0,0,4,1,4,8,0,3,3,0,1680,0,17871,0,0,0,1680,1680,0,628,152,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,12,11,7,3
1309 BIG BLUESTEM CT,3,7,6,2,4,3,1,5,1,0,1,3,1,4,8,0,3,3,0,1652,85,19645,44,343,0,80,423,756,473,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,16,3,7,3
2166 ASHMORE DR,3,6,5,3,3,3,4,4,1,0,0,3,1,4,8,3,3,3,0,1844,0,16381,312,1110,0,734,1844,0,540,0,73,216,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,2,37,37,7,3
2154 ASHMORE DR,3,7,9,3,4,3,1,3,1,0,0,3,1,5,7,4,3,3,4,2365,0,17597,0,803,419,581,1803,0,551,200,144,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,38,0,7,3
2152 ASHMORE DR,3,7,5,2,4,3,1,5,0,0,0,3,1,3,8,3,3,3,2,1696,0,20693,652,434,0,1262,1696,0,625,0,146,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,2,36,36,7,3
2100 ASHMORE DR,3,7,8,2,3,3,1,3,1,0,0,1,1,3,8,3,3,3,2,1801,100,15602,0,1247,0,254,1501,0,484,0,54,0,0,161,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,51,13,7,3
103 S RUSSELL AVE,3,5,7,2,3,3,1,3,0,0,0,3,1,2,8,0,0,1,0,1517,85,8500,0,0,0,793,793,520,0,0,0,144,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,88,2,3,6
113 S RUSSELL AVE,3,6,7,2,3,3,1,5,0,1,0,3,1,3,8,0,3,3,3,1285,50,7000,0,374,0,487,861,424,506,96,0,132,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,80,56,3,6
121 S RUSSELL AVE,3,6,8,2,3,3,1,3,1,0,0,2,1,3,8,0,3,2,3,919,50,7000,0,299,40,555,894,0,195,0,0,116,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82,10,3,6
130 S RIVERSIDE DR,3,6,7,2,3,3,1,4,0,0,0,3,1,4,8,0,3,3,3,1215,50,7000,0,375,0,345,720,495,720,0,0,30,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,67,57,3,6
1224 LINCOLN WAY,3,5,6,2,3,3,4,1,0,0,0,2,1,3,8,0,3,3,0,803,50,5000,0,116,0,604,720,0,360,0,0,244,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,66,57,3,6
1212 LINCOLN WAY,3,5,7,3,3,1,1,5,0,0,0,3,1,3,8,0,0,1,0,1601,50,7288,0,0,0,936,936,665,0,0,0,0,176,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82,4,3,6
125 S HAZEL AVE,3,4,5,2,3,3,1,4,0,0,0,3,1,3,8,0,3,2,3,1123,50,6060,0,0,0,732,732,351,264,0,0,140,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,68,57,3,6
