PID,LotArea,GarageArea,Latitude,Longitude,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood,Value
908276230,8190,280,42.01984084151792,-93.66329144396406,948,4,7,6,1,1954,1,0,3,1954,4,6,948,-,948,3,3,3,119000,199111.02165797498,-80111.02165797498,318 HILLTOP RD,Edwards,undervalued
909100080,4853,260,42.02266834527918,-93.65593597588735,1296,2,3,7,5,1924,2,0,2,1999,5,6,1296,-,1107,2,3,3,104000,210389.4469114422,-106389.44691144221,2816 LINCOLN WAY,SWISU,undervalued
909100110,6858,216,42.022505897959185,-93.6556846734694,1647,2,3,7,5,1915,1,1,4,1950,6,4,841,806,806,2,3,4,128000,218212.31231399527,-90212.31231399527,109 S HYLAND AVE,SWISU,undervalued
909100150,5142,205,42.02224651984003,-93.65601724220453,1292,4,7,6,1,1923,1,1,3,2008,4,7,949,343,949,4,3,3,108000,204236.03906778994,-96236.03906778994,2827 WOOD ST,Edwards,undervalued
909100170,5604,0,42.02224722059627,-93.65686398117617,864,4,7,6,1,1925,1,0,2,1950,5,6,864,-,864,3,-,3,98000,199689.1501700276,-101689.1501700276,2905 WOOD ST,Edwards,undervalued
909101010,12354,528,42.02208660424489,-93.65799136533401,1196,4,7,6,1,1920,1,0,3,2000,6,8,684,512,684,4,3,3,110000,213865.86009100845,-103865.86009100845,3008 WOOD ST,Edwards,undervalued
909101050,8248,280,42.02208263383202,-93.65694856603419,1250,4,7,6,1,1918,1,1,3,1950,5,7,686,564,686,2,3,3,116000,207693.41861547684,-91693.41861547684,2912 WOOD ST,Edwards,undervalued
909101060,8248,0,42.02208247765018,-93.65692684113985,864,4,7,6,1,1914,1,0,2,1950,3,3,864,-,864,3,-,3,67000,186363.0173507219,-119363.0173507219,2910 WOOD ST,Edwards,undervalued
909101070,8212,200,42.02208232146833,-93.65690511624551,864,4,7,6,1,1914,1,0,2,1950,3,3,864,-,864,3,3,3,58500,187788.7946823627,-129288.7946823627,2908 WOOD ST,Edwards,undervalued
909101100,8212,256,42.02208185292281,-93.6568399415625,1298,4,7,6,1,1941,1,0,3,1950,5,6,854,444,720,3,3,3,122000,210412.7848710702,-88412.78487107021,2902 WOOD ST,Edwards,undervalued
909101140,10998,660,42.022083404893664,-93.65586234297449,1604,4,7,6,1,1941,2,0,3,1960,5,5,984,620,984,3,3,3,117000,216587.30609367858,-99587.30609367858,2812 WOOD ST,Edwards,undervalued
909101180,5687,0,42.021924999182545,-93.6556735494769,1716,2,3,7,5,1912,2,0,6,2000,5,6,936,780,780,2,-,3,135900,215414.6018040756,-79514.60180407559,213 S HYLAND AVE,SWISU,undervalued
909101190,6204,440,42.021885327164206,-93.65567300787937,2230,2,3,7,5,1912,1,0,5,1950,4,5,954,795,795,3,3,3,118500,222032.4730650523,-103532.4730650523,217 S HYLAND AVE,SWISU,undervalued
909101330,8088,216,42.021383877551024,-93.65900387755102,498,4,7,6,1,1922,1,0,1,1955,2,3,498,-,498,3,2,3,35000,172412.7763594592,-137412.7763594592,202 STATE AVE,Edwards,undervalued
909103020,11388,275,42.02086426530612,-93.65582469387755,1273,4,7,6,1,1910,1,0,3,1993,4,7,1055,218,616,4,3,3,121000,202932.75065041042,-81932.75065041042,2812 ARBOR ST,Edwards,undervalued
909131125,7082,0,42.020287720123164,-93.64859801749694,1928,2,3,7,5,1916,2,0,5,1995,5,8,948,980,686,3,-,3,160000,221019.16197435197,-61019.16197435197,301 STANTON AVE,SWISU,undervalued
909131170,12155,400,42.0194865,-93.64872647506812,1482,2,3,7,5,1925,2,0,4,1950,6,8,810,672,672,2,3,3,140000,219564.3539456696,-79564.3539456696,327 STANTON AVE,SWISU,undervalued
909175030,8400,240,42.01876393877551,-93.65184410204081,1595,2,3,7,5,1940,1,0,2,2000,6,5,1192,403,940,3,3,3,140000,219253.7028575934,-79253.7028575934,421 HAYWARD AVE,SWISU,undervalued
909175050,8400,240,42.01866271428571,-93.65184214285715,2192,2,3,7,5,1939,2,1,4,1997,5,8,1052,720,720,4,3,3,179500,229351.29993345143,-49851.29993345143,429 HAYWARD AVE,SWISU,fair price
909175080,8400,246,42.01745576208653,-93.651822,438,2,3,7,5,1920,1,0,1,1950,2,5,438,-,290,2,3,3,60000,173488.42250753866,-113488.42250753866,507 HAYWARD AVE,SWISU,undervalued
909175100,8400,576,42.01733036556407,-93.651822,1694,2,3,7,5,1925,2,0,4,1950,6,5,1390,304,1181,3,3,3,136500,225787.57442967867,-89287.57442967867,517 HAYWARD AVE,SWISU,undervalued
909176140,5000,308,42.017743377278194,-93.65050593773735,1691,2,3,7,5,1924,2,0,3,1950,5,6,1026,665,1026,4,3,3,127000,219901.7227891658,-92901.7227891658,2521 LITTLE ST,SWISU,undervalued
909176150,7890,399,42.01856448979592,-93.65161918367347,856,2,3,7,5,1939,1,0,2,1950,6,6,856,-,856,3,3,3,126000,207266.52654391568,-81266.52654391568,436 HAYWARD AVE,SWISU,undervalued
909176170,10890,0,42.01869102040816,-93.65162163265306,2592,2,3,7,5,1923,2,0,6,1950,5,6,1296,1296,1296,3,-,3,150000,237945.34272789973,-87945.34272789973,426 HAYWARD AVE 428,SWISU,undervalued
909176180,10890,240,42.01874163265306,-93.6516226122449,1551,2,3,7,5,1938,2,0,3,1950,5,5,1058,493,1058,2,2,2,137000,215551.62328030734,-78551.62328030734,422 HAYWARD AVE,SWISU,undervalued
909177100,7200,0,42.01625297959184,-93.65032657142856,2650,2,3,7,5,1967,3,0,6,1967,4,6,862,1788,0,3,-,-,160000,222293.52801087103,-62293.52801087103,2509 STORM ST 2511,SWISU,undervalued
909177120,7290,312,42.01705749125654,-93.65159811836796,1424,2,3,7,5,1921,2,0,2,1950,7,8,1424,-,1228,3,3,3,168000,226862.45050708245,-58862.45050708245,538 HAYWARD AVE,SWISU,undervalued
909178160,9900,240,42.01681718367347,-93.64860475510204,1489,2,3,7,5,1940,2,0,3,1950,6,7,944,545,778,3,3,3,139500,219033.16891451192,-79533.16891451192,609 STANTON AVE,SWISU,undervalued
909250030,9839,0,42.01908355102041,-93.64700210204082,1666,2,3,7,5,1931,1,0,3,1950,5,2,894,772,894,3,-,3,100000,212563.9747925125,-112563.97479251251,2326 KNAPP ST,SWISU,undervalued
909250040,9842,621,42.01908381632653,-93.64696563265306,2601,2,3,7,5,1921,3,1,4,1998,5,6,990,1611,612,3,3,3,189000,234783.453097692,-45783.45309769199,2324 KNAPP ST,SWISU,fair price
909250060,9638,336,42.019084346938776,-93.64689269387755,2447,2,3,7,5,1919,2,0,4,1990,6,7,1699,748,804,4,3,3,169000,239281.44810947866,-70281.44810947866,2320 KNAPP ST,SWISU,undervalued
909250070,7000,312,42.01908487755102,-93.64681975510204,1479,2,3,7,5,1926,1,0,3,1997,7,8,743,736,624,4,3,3,160000,225015.85063583482,-65015.850635834824,2316 KNAPP ST,SWISU,undervalued
909250080,5707,180,42.019085408163264,-93.64674681632653,1242,2,3,7,5,1935,1,1,3,1950,6,6,647,595,583,3,2,3,105000,211446.5011365158,-106446.50113651581,2312 KNAPP ST,SWISU,undervalued
909250120,13132,180,42.0188722244898,-93.646474,1784,2,3,7,5,1914,1,1,4,1950,5,5,892,892,747,3,2,4,138887,218095.80237370526,-79208.80237370526,419 LYNN AVE,Crawfor,undervalued
909250150,10592,180,42.01804687755102,-93.64682651020408,1502,2,3,7,5,1923,1,1,3,1996,6,7,900,602,602,4,3,3,165000,218083.93146775983,-53083.93146775983,2317 BAKER ST,Crawfor,fair price
909250160,10594,200,42.018046346938775,-93.6469003877551,789,2,3,7,5,1926,1,0,2,1950,5,5,789,-,768,3,1,3,96500,196707.70752536837,-100207.70752536837,2321 BAKER ST,Crawfor,undervalued
909250200,4899,216,42.01875678168227,-93.64838682231043,1510,2,3,7,5,1920,1,0,3,1950,6,8,755,755,755,3,3,3,149000,219924.37002819145,-70924.37002819145,428 STANTON AVE,SWISU,undervalued
909250210,6000,0,42.018795670013375,-93.64838541912323,1522,2,3,7,5,1926,2,0,4,1950,5,5,1008,-,1008,3,-,3,102000,211110.45592049215,-109110.45592049215,424 STANTON AVE,SWISU,undervalued
909250220,7804,576,42.01885400251003,-93.64838331434242,1981,2,3,7,5,1928,2,0,4,1950,4,3,1328,653,1122,4,3,3,135000,219856.23067086336,-84856.23067086336,418 STANTON AVE,SWISU,undervalued
909251030,7223,352,42.017880285714284,-93.64704514285714,1422,2,3,7,5,1926,1,0,3,1950,5,5,1422,-,1290,3,3,3,136500,213227.7977925507,-76727.7977925507,2328 BAKER ST,Crawfor,undervalued
909251040,6821,240,42.01788108163265,-93.64693432653061,1298,2,3,7,5,1921,2,0,2,2005,6,7,759,539,651,3,3,3,146500,214256.35337568942,-67756.35337568942,2322 BAKER ST,Crawfor,undervalued
909251050,8574,440,42.0178816122449,-93.6468604489796,1232,2,3,7,5,1916,1,0,3,2000,6,8,1232,-,816,4,3,3,147500,216324.80046263986,-68824.80046263986,2318 BAKER ST,Crawfor,undervalued
909251080,8969,369,42.01780281632653,-93.64647512244898,1316,2,3,7,5,1926,1,0,2,1950,6,6,672,644,644,3,3,3,145000,216910.56917615264,-71910.56917615264,507 LYNN AVE,Crawfor,undervalued
909251090,11526,672,42.017746571428574,-93.64647528571429,2555,2,3,7,5,1922,2,0,3,1994,6,7,1423,748,588,3,3,5,191000,240996.7240171804,-49996.724017180386,515 LYNN AVE,Crawfor,fair price
909251170,6171,216,42.01774144897959,-93.64839214285715,1608,2,3,7,5,1925,2,1,3,1990,6,6,1160,448,976,4,2,3,137450,221798.04030802532,-84348.04030802532,512 STANTON AVE,SWISU,undervalued
909252010,7200,240,42.01909746734447,-93.64515978488133,1768,2,3,7,5,1937,1,1,3,1950,5,7,981,787,731,4,3,4,175000,221682.2585087525,-46682.25850875251,2238 KNAPP ST,SWISU,fair price
909252020,7200,576,42.01909889183453,-93.64509064963066,1135,2,3,7,5,1936,1,0,3,2007,7,9,575,560,560,4,3,4,155000,218441.21626669183,-63441.21626669183,2234 KNAPP ST,SWISU,undervalued
909252110,15576,308,42.0118554,-93.6456983,1680,2,3,7,5,1915,2,0,4,1976,6,7,840,840,840,3,3,4,177000,223911.50046270405,-46911.50046270405,509 ASH AVE,Crawfor,fair price
909252150,4000,216,42.01711241139302,-93.64474187118971,1098,2,3,7,5,1930,1,0,2,1995,7,8,567,531,531,3,3,4,148500,215278.64852973167,-66778.64852973167,2217 DONALD ST,Crawfor,undervalued
909252170,6720,228,42.01711511708953,-93.64488430678455,1436,2,3,7,5,1921,1,0,3,1950,6,7,851,585,585,3,3,3,141500,217137.84786201874,-75637.84786201874,2225 DONALD ST,Crawfor,undervalued
909252220,15564,400,42.017787755102034,-93.64625416326531,1264,2,3,7,5,1914,1,0,3,1995,6,6,676,588,676,3,3,4,147500,213450.50284846217,-65950.50284846217,508 LYNN AVE,Crawfor,undervalued
909253010,7558,342,42.01693457142857,-93.6471167755102,1913,2,3,7,5,1928,1,1,3,1950,6,6,1172,741,896,3,2,3,177000,227325.7689288426,-50325.76892884259,2332 DONALD ST,Crawfor,fair price
909253180,6292,216,42.016757163265304,-93.64838344897959,1477,2,3,7,5,1928,2,0,3,1950,7,7,877,600,861,3,3,3,145000,224078.12441362636,-79078.12441362636,618 STANTON AVE,SWISU,undervalued
909253190,6292,160,42.0167937755102,-93.64838363265305,790,2,3,7,5,1930,1,0,2,1950,6,5,790,-,768,3,2,4,91000,202140.42758309015,-111140.42758309015,612 STANTON AVE,SWISU,undervalued
909254010,7155,215,42.0169505422425,-93.64492333383258,1228,2,3,7,5,1918,1,0,3,1990,7,8,628,600,600,3,2,3,137000,219626.730370789,-82626.73037078901,2226 DONALD ST,Crawfor,undervalued
909254050,7609,180,42.0118554,-93.6456983,1512,2,3,7,5,1925,2,0,3,1997,8,9,798,714,798,4,3,2,231000,232575.03406277418,-1575.0340627741825,603 ASH AVE,Crawfor,fair price
909254070,7588,216,42.0118554,-93.6456983,1802,2,3,7,5,1920,1,1,4,1950,7,6,901,901,793,3,2,2,200100,230344.2942109335,-30244.294210933498,611 ASH AVE,Crawfor,fair price
909254090,7642,216,42.016264,-93.644405,1426,2,3,7,5,1918,1,1,3,1998,7,8,912,514,912,4,3,3,189950,224615.76614736146,-34665.76614736146,619 ASH AVE,Crawfor,fair price
909254100,7155,225,42.016225,-93.64470557142857,1461,2,3,7,5,1926,1,0,3,1991,6,8,686,775,686,3,3,3,135000,218259.35119453823,-83259.35119453823,2215 STORM ST,Crawfor,undervalued
909254130,7128,240,42.01622585714286,-93.64491606122449,1646,2,3,7,5,1941,2,0,4,1950,7,5,918,728,918,3,3,3,164000,226775.52874164446,-62775.52874164446,2227 STORM ST,Crawfor,undervalued
909254140,4280,352,42.01622614285714,-93.6449862244898,694,2,3,7,5,1913,1,0,2,2002,5,6,694,-,440,4,4,3,90350,196284.13018219656,-105934.13018219656,2231 STORM ST,Crawfor,undervalued
909254150,5362,552,42.016780204081634,-93.64625073469388,1250,2,3,7,5,1910,2,0,3,2003,5,6,661,589,661,3,3,3,139000,208881.3105605776,-69881.3105605776,620 LYNN AVE,Crawfor,undervalued
909256010,10164,240,42.01599771428572,-93.64837885714286,1465,2,3,7,5,1939,2,0,3,1950,5,5,992,473,992,3,3,3,131000,214585.50882864965,-83585.50882864965,714 STANTON AVE,SWISU,undervalued
909256020,6191,240,42.01606471428572,-93.64728785714286,1288,2,3,7,5,1941,1,0,4,1950,5,4,824,464,824,3,3,2,112000,205650.54997763876,-93650.54997763876,2342 STORM ST,SWISU,undervalued
909256060,10480,240,42.016065265306125,-93.64695448979592,1639,2,3,7,5,1936,1,0,3,1950,6,5,1166,-,1064,3,3,3,115000,218970.6281460466,-103970.6281460466,2324 STORM ST,SWISU,undervalued
909256120,6305,240,42.01598014285714,-93.64644685714286,954,2,3,7,5,1938,1,0,2,1950,5,7,954,-,920,2,2,2,119750,203147.4655772054,-83397.46557720541,715 LYNN AVE,Crawfor,undervalued
909257050,10918,282,42.01606057142857,-93.64484689795918,2080,2,3,7,5,1926,1,1,3,2004,7,9,1276,804,1276,4,3,4,234000,241943.52809051232,-7943.528090512322,2222 STORM ST,Crawfor,fair price
909275020,7136,492,42.02012720689655,-93.64385572413794,1958,2,3,7,5,1946,2,0,4,1950,6,6,979,979,979,3,3,4,145000,229862.96992793953,-84862.96992793953,2144 SUNSET DR 2146,Crawfor,undervalued
909275030,6270,871,42.020129,-93.643832,2002,2,3,7,5,1949,2,0,4,1950,5,6,1001,1001,1001,3,3,3,145000,225705.20116745352,-80705.20116745352,2140 SUNSET DR 2142,Crawfor,undervalued
909275040,9650,599,42.020092543879066,-93.6433134674271,1603,2,3,7,5,1923,1,0,4,1950,6,3,819,784,784,3,3,3,138000,218992.39318654145,-80992.39318654145,311 PEARSON AVE,Crawfor,undervalued
909275050,7200,270,42.020122,-93.643532,1502,2,3,7,5,1931,1,1,3,2000,7,6,851,651,776,3,3,4,149000,222167.11300916475,-73167.11300916475,317 PEARSON AVE,Crawfor,undervalued
909275080,13680,440,42.01981581271592,-93.64266961472008,1567,2,3,7,5,1940,1,1,2,1950,5,6,840,727,840,3,3,3,205000,218234.31635004954,-13234.316350049543,333 PEARSON AVE,Crawfor,fair price
909275110,7230,264,42.01853567565075,-93.64257482447317,1718,2,3,7,5,1927,2,1,4,1992,7,7,867,851,851,4,3,3,238000,229096.07314366297,8903.926856337028,407 PEARSON AVE,Crawfor,fair price
909275160,13108,400,42.01758707541976,-93.64200840035834,1226,2,3,7,5,1951,1,1,2,1951,5,5,1226,-,0,3,3,-,153500,202533.25110263616,-49033.25110263616,2103 COUNTRY CLUB BLVD,Crawfor,fair price
909275250,21780,318,42.0118554,-93.6456983,1550,2,3,7,5,1920,1,1,3,1950,6,5,940,610,817,3,3,3,195000,220432.87822070392,-25432.87822070392,430 ASH AVE,Crawfor,fair price
909275310,22420,864,42.0118554,-93.6456983,2624,2,3,7,5,1918,2,1,4,1950,6,6,1370,1254,1370,3,3,4,239000,252811.27389304753,-13811.273893047532,320 ASH AVE,Crawfor,fair price
909276010,11435,400,42.018934,-93.642325,1517,2,3,7,5,1929,1,0,3,1950,8,7,792,725,792,4,3,4,230000,230955.20166665618,-955.2016666561831,400 PEARSON AVE,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276070,12400,410,42.01982143549701,-93.64027047855132,1717,2,3,7,5,1940,1,1,2,1950,5,6,1125,592,901,3,3,4,194000,221753.87555850606,-27753.875558506057,2022 GREELEY ST,Crawfor,fair price
909276110,7500,213,42.01888519183492,-93.63958651461576,1494,2,3,7,5,1942,1,0,3,1950,6,7,753,741,771,4,3,3,177500,221370.0394245292,-43870.03942452921,2007 COUNTRY CLUB BLVD,Crawfor,fair price
909276170,11988,240,42.01853588619291,-93.64020250538066,1660,2,3,7,5,1934,1,1,3,1995,6,7,849,811,715,3,3,3,188700,222652.56507867677,-33952.565078676766,2037 COUNTRY CLUB BLVD,Crawfor,fair price
909276200,9600,256,42.01867749991436,-93.64234020531468,1308,2,3,7,5,1940,1,1,2,1950,5,7,976,332,728,3,3,3,160000,211648.1138915546,-51648.11389155459,418 PEARSON AVE,Crawfor,fair price
909276210,7810,231,42.018848319180094,-93.64232664770807,1755,2,3,7,5,1930,2,0,4,2003,4,6,1230,525,930,4,2,3,188000,214170.84978236962,-26170.849782369623,406 PEARSON AVE,Crawfor,fair price
909277040,11700,240,42.01881660987127,-93.63968323115046,1938,2,3,7,5,1937,2,0,4,1995,5,6,1265,673,942,4,3,3,198000,224414.16704122513,-26414.167041225126,2012 COUNTRY CLUB BLVD,Crawfor,fair price
909277070,9260,225,42.018704638756454,-93.63952640343915,1374,2,3,7,5,1938,1,0,3,1950,5,4,932,442,884,3,3,3,110000,207881.7949654489,-97881.7949654489,425 BEACH AVE,Crawfor,undervalued
909277090,14680,307,42.01765605108048,-93.63967902197975,1273,2,3,7,5,1960,1,0,2,1960,5,4,1273,-,1273,3,3,3,155000,210384.698971098,-55384.698971098,2007 KILDEE ST,Crawfor,undervalued
909277100,13360,432,42.01764715939968,-93.63973588049143,964,2,3,7,5,1921,1,0,2,2006,5,7,964,-,876,3,3,4,163500,206115.07185798732,-42615.07185798732,2011 KILDEE ST,Crawfor,fair price
909278020,7681,186,42.0118554,-93.6456983,1343,2,3,7,5,1921,1,1,3,1950,5,6,820,523,731,3,2,3,154900,210592.16208986283,-55692.16208986283,602 ASH AVE,Crawfor,undervalued
909279010,8145,400,42.01580493115075,-93.64382077985354,2480,2,3,7,5,1940,2,1,5,1950,7,6,1240,1240,920,3,3,3,205000,244786.48059761035,-39786.48059761035,2159 COUNTRY CLUB BLVD 2157,Crawfor,fair price
909280030,11500,180,42.0169293039374,-93.64118843764037,2057,2,3,7,5,1936,1,1,3,1987,7,7,1020,1037,1017,4,2,4,250000,238849.8046322416,11150.195367758395,623 AGG AVE,Crawfor,fair price
909280070,8170,451,42.01671184935329,-93.64264609219296,1671,2,3,7,5,1929,2,0,4,1950,7,7,1122,549,1022,3,3,3,218000,232196.73121499672,-14196.731214996718,2110 COUNTRY CLUB BLVD,Crawfor,fair price
909281010,16560,360,42.01747083627112,-93.63975358571135,2345,2,3,7,5,1932,2,1,4,1950,6,8,1170,1175,952,3,3,4,239000,241738.78650611694,-2738.786506116943,2014 KILDEE ST,Crawfor,fair price
909281020,6221,528,42.01748201059284,-93.63969278982539,1355,2,3,7,5,1941,2,0,3,1950,5,5,760,595,728,3,3,3,140000,210530.49998490198,-70530.49998490198,2010 KILDEE ST,Crawfor,undervalued
909281030,7801,344,42.017493196411195,-93.63963199612057,1091,2,3,7,5,1951,1,0,2,1951,6,5,1091,-,1091,3,3,3,104000,212061.65063537392,-108061.65063537392,2006 KILDEE ST,Crawfor,undervalued
909281080,10452,312,42.016308079544864,-93.63960037779923,2133,2,3,7,5,1941,1,1,4,1985,7,6,1225,908,1528,3,3,4,257500,241776.78341115246,15723.216588847543,2009 CESSNA ST,Crawfor,fair price
909281130,10570,440,42.017082540110366,-93.6409719833404,2727,2,3,7,5,1932,2,1,3,1994,8,8,1549,1178,853,4,3,4,315000,256049.49711875376,58950.50288124624,618 AGG AVE,Crawfor,fair price
909282020,7259,180,42.015826475536294,-93.6427680895134,2320,2,3,7,5,1945,2,1,3,2002,6,8,1436,884,1028,4,3,3,259500,238639.73530537638,20860.26469462362,2124 COUNTRY CLUB BLVD,Crawfor,fair price
909282060,12320,579,42.015989,-93.641698,1609,2,3,7,5,1932,1,1,3,1990,7,7,959,650,637,4,3,3,199500,227348.85631968215,-27848.85631968215,2048 CESSNA ST,Crawfor,fair price
909282110,14210,365,42.01601802360942,-93.6402420555802,1801,2,3,7,5,1930,1,1,3,1959,6,7,1104,697,697,3,2,3,210000,226156.50235827404,-16156.50235827404,2018 CESSNA ST,Crawfor,fair price
909282130,9100,390,42.0178156,-93.639429,1112,2,3,7,5,1954,1,0,2,1954,5,6,1112,-,1112,3,3,3,144800,208212.07244531056,-63412.072445310565,707 BEACH AVE,Crawfor,undervalued
