,GrLivArea,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,crime_rate,school_quality,HouseAge,LastRemod,nb_appreciation,nb_income,PID,SalePrice
2014,960,190,5,60.0,9873,1,1,3,3,0,4,0,3,6,2,1,2,4,5,1970,1970,1,0,6,6,1,160.0,3,4,1,3,3,4,5,789.0,1,0.0,171.0,960.0,2,4,0,3,960,0,0,1.0,0.0,1,0,3,1,4,6,6,0,0,5,1970.0,1,2.0,576.0,3,3,2,0,288,0,0,0,0,0,0,1,0,5,2006,9,4,0,5,36,36,5,6,903425340,129000
2015,1004,20,5,0.0,11241,1,1,0,3,0,1,0,15,2,2,0,2,6,7,1970,1970,1,0,13,14,1,180.0,3,4,1,3,3,1,5,578.0,1,0.0,426.0,1004.0,1,0,1,3,1004,0,0,1.0,0.0,1,0,2,1,4,5,6,1,3,1,1970.0,3,2.0,480.0,3,3,2,0,0,0,0,0,0,0,0,3,700,3,2010,9,4,1,5,40,40,4,2,527402200,149000
2016,1440,20,5,0.0,12546,1,1,0,3,0,0,0,17,2,2,0,2,6,7,1981,1981,1,0,8,8,1,310.0,2,2,1,4,3,1,4,678.0,1,0.0,762.0,1440.0,1,0,1,3,1440,0,0,0.0,0.0,2,0,3,1,2,7,6,1,3,1,1981.0,3,2.0,467.0,3,3,2,0,0,99,0,0,0,0,0,1,0,4,2007,9,4,1,6,26,26,2,6,527301080,182900
2017,833,20,5,0.0,8780,1,1,0,3,0,0,0,14,2,2,0,2,5,5,1985,1985,1,0,6,9,2,0.0,3,4,1,3,3,1,5,625.0,1,0.0,208.0,833.0,1,0,1,3,833,0,0,1.0,0.0,1,0,3,1,4,5,6,0,0,6,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,3,1,0,3,2009,9,4,3,6,24,24,3,6,923275140,112000
2018,1806,60,5,76.0,7570,1,1,3,3,0,0,0,15,2,2,0,5,6,5,1964,1964,1,0,6,6,1,420.0,3,4,1,3,3,1,1,0.0,1,0.0,780.0,780.0,1,4,1,3,993,813,0,0.0,0.0,1,1,4,1,4,8,6,0,0,1,1964.0,1,2.0,483.0,3,3,2,0,55,0,0,0,0,0,0,1,0,3,2009,9,4,1,5,45,45,4,2,535475010,144750
2019,864,20,5,0.0,9079,1,1,0,3,0,4,0,22,2,2,0,2,5,5,1961,1961,1,0,13,9,2,0.0,3,4,1,3,3,1,4,864.0,1,0.0,0.0,864.0,1,4,1,3,864,0,0,0.0,0.0,1,0,2,1,4,5,6,0,0,1,1961.0,1,2.0,440.0,3,3,2,158,0,0,0,0,0,0,0,1,0,7,2009,9,4,5,2,48,48,5,5,532354230,122000
2020,1802,20,5,94.0,13615,1,1,0,1,0,0,1,19,2,2,0,2,9,5,2006,2006,3,0,8,8,3,510.0,0,4,2,5,3,3,1,0.0,1,0.0,1802.0,1802.0,1,0,1,3,1802,0,0,0.0,0.0,2,1,3,1,0,7,6,1,4,1,2006.0,3,2.0,843.0,3,3,2,158,105,0,0,0,0,0,0,1,0,6,2007,9,4,5,10,1,1,6,5,528150040,372000
2021,2362,60,2,106.0,8413,1,1,0,3,0,4,0,24,2,2,0,5,8,5,1998,1998,1,0,12,13,2,0.0,2,2,2,5,3,2,6,901.0,1,0.0,319.0,1220.0,1,0,1,3,1220,1142,0,1.0,0.0,2,1,3,1,2,8,6,2,3,1,1998.0,2,2.0,1105.0,4,3,2,147,0,36,0,144,0,0,0,1,0,6,2007,9,4,6,7,9,9,9,5,533244040,312500
2022,1737,60,5,75.0,8285,1,1,3,3,0,0,0,23,2,2,0,5,7,5,1992,1992,1,0,6,6,2,0.0,2,4,2,4,3,1,6,397.0,1,0.0,439.0,836.0,1,2,1,3,844,893,0,0.0,1.0,2,1,3,1,2,7,6,0,0,1,1992.0,3,2.0,506.0,3,3,2,192,85,0,0,0,0,0,0,1,0,5,2008,9,4,5,2,16,16,5,5,531450030,175000
2023,1872,20,5,80.0,10400,1,1,3,3,0,4,0,17,2,2,0,2,7,5,1988,1988,1,0,13,14,1,102.0,3,4,1,4,3,4,6,929.0,1,0.0,916.0,1845.0,1,2,1,3,1872,0,0,0.0,1.0,2,0,3,1,4,6,6,1,3,1,1988.0,3,2.0,604.0,3,3,2,197,39,0,0,0,0,0,0,1,0,6,2006,9,4,1,6,18,18,2,6,527354040,241500
2024,1575,20,5,75.0,10170,1,1,3,3,0,0,0,15,2,2,0,2,6,6,1951,1951,3,0,13,14,1,522.0,3,4,1,3,3,1,1,0.0,1,0.0,216.0,216.0,1,4,1,3,1575,0,0,0.0,0.0,1,1,2,1,2,5,6,1,4,1,1951.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,1,0,6,2006,9,4,1,5,55,55,4,2,535305120,155000
2025,1008,20,5,65.0,6860,1,1,0,3,0,4,0,15,2,2,0,2,5,6,1956,1956,1,0,13,14,0,54.0,3,4,1,3,3,1,6,908.0,1,0.0,100.0,1008.0,1,0,1,3,1008,0,0,1.0,0.0,1,0,3,1,1,6,6,0,0,5,1956.0,1,2.0,308.0,3,3,2,0,0,0,0,0,0,0,0,1,0,12,2007,9,4,1,5,51,51,4,2,535151100,131000
2026,2210,70,6,90.0,9900,1,1,3,3,0,4,0,20,2,2,0,5,6,4,1880,1950,1,0,13,14,2,0.0,3,4,0,3,3,2,1,0.0,1,0.0,1008.0,1008.0,2,4,1,3,1178,1032,0,0.0,0.0,2,0,5,1,1,8,6,0,0,5,1880.0,1,2.0,205.0,2,3,0,0,48,0,0,0,0,0,0,1,0,5,2007,9,4,0,5,127,57,5,6,902304040,117500
2027,1422,60,5,79.0,11646,1,1,0,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,0,12,13,2,0.0,2,4,2,4,3,4,1,0.0,1,0.0,704.0,704.0,1,0,1,3,704,718,0,0.0,0.0,2,1,3,1,2,7,6,1,4,1,2005.0,3,2.0,440.0,3,3,2,36,28,0,0,0,0,0,0,1,0,7,2009,9,4,1,3,4,3,9,7,906392130,173000
2028,2726,60,5,83.0,10019,1,1,0,3,0,4,0,18,2,2,0,5,8,5,1995,1995,3,0,12,13,1,397.0,2,4,2,4,3,1,5,527.0,1,0.0,815.0,1342.0,1,0,1,3,1358,1368,0,0.0,0.0,2,1,4,1,2,9,6,1,5,1,1995.0,2,2.0,725.0,3,3,2,307,169,168,0,0,0,0,0,1,0,6,2006,9,4,6,7,11,11,9,5,528358030,350000
2029,1290,20,5,64.0,6762,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,0,12,13,2,0.0,2,4,2,4,3,4,6,902.0,1,0.0,380.0,1282.0,1,0,1,3,1290,0,0,1.0,0.0,2,0,2,1,2,6,6,1,4,1,2007.0,2,2.0,662.0,3,3,2,168,0,0,0,0,0,0,0,1,0,5,2009,9,4,1,3,2,2,9,7,906380210,200000
2030,958,120,5,0.0,4928,1,1,0,3,0,4,0,16,2,2,4,2,6,5,1976,1976,1,0,9,9,2,0.0,3,4,1,4,3,1,5,120.0,1,0.0,958.0,1078.0,1,4,1,3,958,0,0,0.0,0.0,2,0,2,1,4,5,6,1,3,1,1976.0,2,2.0,440.0,3,3,2,0,205,0,0,0,0,0,0,1,0,2,2007,9,4,1,6,31,31,2,6,527452100,128000
2031,1218,160,6,21.0,1890,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,0,6,6,1,285.0,3,4,1,3,3,1,4,356.0,1,0.0,316.0,672.0,1,4,1,3,672,546,0,0.0,0.0,1,1,3,1,4,7,6,0,0,5,1973.0,1,2.0,264.0,3,3,2,144,28,0,0,0,0,0,0,1,0,5,2007,9,4,1,6,34,34,2,6,527450150,113000
2032,965,85,5,82.0,11105,1,1,3,3,0,0,0,5,2,2,0,6,5,5,1996,1996,1,0,12,13,2,0.0,3,2,2,4,2,4,6,870.0,1,0.0,0.0,870.0,1,2,1,3,965,0,0,1.0,0.0,1,0,2,1,4,4,6,0,0,1,1996.0,1,2.0,580.0,4,3,2,71,0,0,0,0,0,0,4,1,0,7,2010,9,4,1,3,14,14,9,7,907125090,159000
2033,914,20,5,75.0,8050,1,1,3,3,0,4,0,7,2,2,0,2,6,5,2002,2002,1,0,12,13,2,0.0,3,4,2,4,3,4,6,475.0,5,297.0,142.0,914.0,1,0,1,3,914,0,0,1.0,0.0,1,0,2,1,2,4,6,0,0,6,0.0,0,0.0,0.0,0,0,0,32,0,0,0,0,0,0,0,1,0,4,2006,9,4,1,4,4,4,6,7,908130020,117250
2034,1444,20,5,65.0,10739,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2001,1,0,12,13,1,68.0,2,4,2,4,3,1,6,1259.0,1,0.0,172.0,1431.0,1,0,1,3,1444,0,0,1.0,0.0,2,0,3,1,2,6,6,0,0,1,2002.0,2,2.0,577.0,3,3,2,144,40,0,0,0,0,0,0,1,0,4,2009,9,4,1,3,7,8,9,7,907194160,203000
2035,1308,60,5,57.0,10021,1,1,0,3,0,4,0,5,2,2,0,5,6,6,1997,2006,1,0,12,13,2,0.0,3,2,2,4,3,1,6,539.0,1,0.0,96.0,635.0,1,0,1,3,646,662,0,1.0,0.0,2,1,3,1,2,6,6,0,0,1,1997.0,2,2.0,497.0,3,3,2,142,54,0,0,0,0,0,0,1,0,5,2007,9,4,1,3,10,1,9,7,907131060,175000
2036,1080,20,5,63.0,7500,1,1,3,3,0,4,0,23,2,2,0,2,7,5,2004,2005,1,0,12,13,1,120.0,3,4,2,4,3,1,6,680.0,1,0.0,400.0,1080.0,1,0,1,3,1080,0,0,1.0,0.0,1,0,3,1,2,6,6,0,0,6,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,2008,9,4,5,2,4,3,5,5,531363060,141000
2037,1403,190,6,60.0,10320,1,0,3,0,0,4,0,11,0,2,1,5,6,7,1915,1965,1,0,8,8,2,0.0,3,2,1,3,3,1,3,276.0,5,262.0,160.0,698.0,1,0,1,1,754,649,0,1.0,0.0,1,1,3,1,4,7,6,0,0,5,1915.0,1,2.0,308.0,3,3,2,0,0,288,0,0,0,0,0,1,0,2,2009,9,4,0,6,94,44,3,6,903484110,116000
2038,1380,20,5,83.0,10143,1,1,3,3,0,4,0,15,2,2,0,2,6,7,1963,1963,1,0,6,6,1,295.0,3,4,1,3,3,1,3,384.0,1,0.0,996.0,1380.0,1,1,1,3,1380,0,0,0.0,0.0,1,1,3,1,4,6,6,0,0,1,1963.0,1,2.0,364.0,3,3,2,0,0,0,0,216,0,0,2,1,0,6,2009,9,4,1,5,46,46,4,2,535402090,154000
2039,1236,20,6,90.0,7407,1,1,3,3,0,4,0,20,0,2,0,2,6,7,1957,1996,1,0,8,8,2,0.0,3,4,1,3,3,1,6,600.0,1,0.0,312.0,912.0,1,4,1,0,1236,0,0,1.0,0.0,1,0,2,1,4,6,6,0,0,1,1957.0,1,2.0,923.0,3,3,2,0,158,158,0,0,0,0,3,1,0,4,2010,9,4,0,5,53,14,5,6,902402010,149700
2040,2223,20,5,95.0,13651,1,1,0,3,0,4,0,15,2,2,0,2,7,6,1973,1973,1,0,9,9,1,1115.0,3,2,1,4,3,3,5,1880.0,1,0.0,343.0,2223.0,1,0,1,3,2223,0,0,1.0,0.0,2,0,3,1,4,8,6,2,4,1,1973.0,3,2.0,516.0,3,3,2,300,0,0,0,0,0,0,0,1,0,2,2007,9,4,1,5,34,34,4,2,526355170,244000
2041,1560,90,5,70.0,8078,1,1,3,3,0,4,0,15,2,2,2,2,5,5,1958,1958,3,0,13,14,3,260.0,3,4,1,3,3,1,1,0.0,1,0.0,1560.0,1560.0,1,4,1,3,1560,0,0,0.0,0.0,2,0,4,2,4,8,6,0,0,5,1958.0,1,2.0,484.0,3,3,2,0,0,0,0,0,0,0,0,1,0,12,2007,9,4,1,5,49,49,4,2,535301160,128600
2042,1456,50,5,50.0,7585,1,1,3,3,0,4,0,7,0,2,0,0,5,3,1948,1950,1,0,8,8,2,0.0,3,4,1,2,2,2,1,0.0,1,0.0,810.0,810.0,1,1,1,0,1002,454,0,1.0,1.0,1,0,4,1,4,7,6,1,3,5,1948.0,1,2.0,280.0,3,3,1,0,0,0,0,0,0,0,0,1,0,8,2006,9,4,1,4,58,56,6,7,905480160,91500
2043,1776,60,5,54.0,9783,1,1,0,3,0,4,0,8,2,2,0,5,6,5,1996,1996,1,0,6,6,2,0.0,3,4,2,4,3,1,1,0.0,1,0.0,821.0,821.0,1,2,1,3,821,955,0,0.0,0.0,2,1,3,1,4,7,6,1,3,3,1996.0,3,2.0,443.0,3,3,2,286,116,0,0,0,0,0,0,1,0,5,2006,9,4,5,10,10,10,6,5,527107120,202000
2044,1122,20,6,100.0,12000,1,1,3,3,0,4,0,20,2,2,0,2,5,7,1948,2005,1,0,8,8,2,0.0,3,4,1,3,3,1,6,144.0,5,608.0,172.0,924.0,1,0,1,3,1122,0,0,1.0,0.0,1,0,2,1,2,6,6,0,0,1,1948.0,1,2.0,528.0,3,3,2,0,36,0,0,0,0,0,2,1,0,5,2008,9,4,0,5,60,3,5,6,902201140,147000
2045,1578,50,5,79.0,9490,1,1,3,3,0,4,0,15,0,2,0,0,6,7,1941,1950,1,0,13,14,2,0.0,3,4,1,3,3,1,4,403.0,3,165.0,238.0,806.0,1,4,1,0,958,620,0,1.0,0.0,1,0,3,1,1,5,6,2,3,1,1941.0,1,2.0,240.0,3,3,2,0,0,32,0,0,0,0,3,1,0,8,2006,9,4,1,5,65,56,4,2,534479130,133000
2046,1684,120,5,63.0,8849,1,1,0,3,0,4,0,19,2,2,4,2,9,5,2005,2005,3,0,8,8,1,616.0,0,4,2,5,3,1,6,28.0,1,0.0,1656.0,1684.0,1,0,1,3,1684,0,0,0.0,0.0,2,0,2,1,0,6,6,1,5,1,2005.0,2,2.0,564.0,3,3,2,495,72,0,0,0,0,0,0,1,0,7,2008,9,4,5,10,3,3,6,5,528186080,266000
2047,874,20,5,58.0,10172,1,1,0,3,0,4,0,14,2,2,0,2,5,7,1968,2003,1,0,9,9,2,0.0,3,4,1,3,3,1,5,441.0,1,0.0,423.0,864.0,1,0,1,3,874,0,0,1.0,0.0,1,0,3,1,4,5,6,0,0,1,1968.0,2,2.0,288.0,3,3,2,0,120,0,0,0,0,0,0,1,0,10,2006,9,4,3,6,38,3,3,6,923225510,126500
2048,1236,20,5,72.0,10011,1,1,0,3,0,4,0,15,2,2,0,2,5,6,1957,1996,1,0,6,6,1,64.0,3,4,1,3,3,1,4,360.0,1,0.0,710.0,1070.0,1,4,1,3,1236,0,0,0.0,1.0,1,0,2,1,2,6,2,1,2,1,1957.0,1,2.0,447.0,3,3,2,0,0,0,0,0,0,0,3,1,0,5,2006,9,4,1,5,49,10,4,2,535180070,134450
2049,1952,60,6,60.0,9780,1,0,3,3,0,4,0,11,2,2,0,5,7,9,1950,2005,1,0,12,13,2,0.0,3,0,1,3,3,1,2,354.0,3,398.0,224.0,976.0,1,0,1,3,976,976,0,0.0,0.0,1,1,4,1,2,8,6,2,3,5,1950.0,3,2.0,299.0,3,3,2,285,0,0,0,216,0,0,0,1,0,4,2007,9,4,0,6,57,2,3,6,903456110,212300
2050,913,85,5,70.0,8400,1,1,3,3,0,4,0,22,2,2,0,6,6,5,1966,1966,1,0,12,13,2,0.0,3,4,1,3,3,3,2,187.0,3,627.0,0.0,814.0,1,2,1,3,913,0,0,1.0,0.0,1,0,3,1,4,6,6,0,0,5,1966.0,1,2.0,240.0,3,3,2,0,0,252,0,0,0,0,0,1,0,5,2007,9,4,5,2,41,41,5,5,905104030,129000
2051,2006,20,5,136.0,11675,1,1,0,3,0,4,0,18,2,2,0,2,8,5,1998,1998,1,0,12,13,1,495.0,2,4,2,4,3,4,6,1660.0,1,0.0,322.0,1982.0,1,0,1,3,2006,0,0,1.0,0.0,2,0,2,1,2,5,6,1,3,1,1998.0,3,2.0,938.0,3,3,2,144,33,0,0,0,0,0,0,1,0,7,2008,9,4,6,7,10,10,9,5,528346050,350000
2052,1498,20,5,78.0,11645,1,1,3,3,0,4,0,5,2,2,0,2,8,5,2005,2006,1,0,12,13,3,76.0,2,4,2,5,3,3,6,24.0,1,0.0,1474.0,1498.0,1,0,1,3,1498,0,0,0.0,0.0,2,0,3,1,2,7,6,1,4,1,2005.0,3,2.0,844.0,3,3,2,144,98,0,0,0,0,0,0,1,0,3,2009,9,4,1,3,4,3,9,7,906392110,237000
2053,1034,50,5,60.0,10134,1,1,3,3,0,4,0,20,2,2,0,0,5,6,1940,1950,1,0,8,8,2,0.0,3,4,1,3,3,1,1,0.0,1,0.0,735.0,735.0,1,2,1,0,735,299,0,0.0,0.0,1,0,2,1,4,5,6,0,0,5,1940.0,1,2.0,240.0,3,3,2,0,39,0,0,0,0,0,0,1,0,7,2007,9,4,0,5,67,57,5,6,535375130,109000
2054,1220,20,5,128.0,13001,1,1,0,3,0,4,0,17,4,2,0,2,6,5,1971,1971,3,0,6,6,1,176.0,3,4,1,3,3,2,5,492.0,4,121.0,1012.0,1625.0,1,4,1,3,1220,0,0,0.0,1.0,2,0,2,1,4,6,6,1,3,1,1971.0,1,2.0,944.0,3,3,2,0,0,249,0,0,0,0,0,1,0,9,2007,9,4,1,6,36,36,2,6,527357020,170000
2055,1232,70,6,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,5,6,6,1939,1950,1,0,8,13,2,0.0,3,4,1,3,3,2,3,276.0,1,0.0,324.0,600.0,1,0,1,3,608,624,0,0.0,0.0,1,1,3,1,4,6,6,2,3,1,1939.0,1,2.0,217.0,3,3,2,0,0,0,0,0,0,0,2,1,0,2,2007,9,4,0,5,68,57,5,6,903227140,128000
2056,1625,90,5,75.0,9750,1,1,3,3,0,4,0,17,6,2,2,2,5,6,1965,1965,1,0,8,8,2,0.0,3,4,1,3,3,1,1,0.0,1,0.0,1625.0,1625.0,1,0,1,3,1625,0,0,0.0,0.0,2,0,4,2,4,8,6,0,0,5,1965.0,1,2.0,484.0,3,3,2,0,0,0,0,0,0,0,0,1,0,8,2008,3,4,1,6,43,43,2,6,534175140,140500
2057,1028,30,6,56.0,8960,1,0,3,3,0,4,0,20,0,2,0,2,5,6,1927,1950,1,0,14,15,2,0.0,3,4,1,3,3,1,1,0.0,1,0.0,1008.0,1008.0,1,2,1,0,1028,0,0,0.0,0.0,1,0,2,1,4,5,6,1,4,5,1927.0,1,2.0,360.0,3,3,2,0,0,130,0,0,0,0,0,1,0,3,2010,9,4,0,5,83,60,5,6,902106140,115000
2058,992,180,6,0.0,1533,1,1,3,3,0,4,0,13,2,2,3,7,4,5,1970,1970,1,0,5,5,2,0.0,3,4,1,4,3,4,6,503.0,1,0.0,27.0,530.0,1,4,1,3,530,462,0,1.0,0.0,1,0,2,1,4,4,6,0,0,3,1970.0,3,2.0,297.0,3,3,2,112,97,0,0,0,0,0,0,1,0,7,2007,9,4,3,6,37,37,3,6,923228200,106500
2059,1671,20,5,80.0,10928,1,1,3,3,0,4,0,17,2,2,0,2,6,6,1978,1986,1,0,12,13,1,101.0,3,4,2,3,3,1,2,363.0,1,0.0,1064.0,1427.0,1,4,1,3,1671,0,0,0.0,0.0,2,0,3,1,4,7,6,1,3,1,1978.0,2,2.0,484.0,3,3,2,252,55,0,0,0,0,0,0,1,0,8,2009,9,4,1,6,31,23,2,6,527353020,200000
2060,848,120,6,37.0,4435,1,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,0,12,13,1,170.0,2,4,2,4,3,4,6,686.0,1,0.0,162.0,848.0,1,0,1,3,848,0,0,1.0,0.0,1,0,1,1,2,3,6,0,0,1,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,1,0,3,2008,9,4,1,3,5,5,9,7,907290150,136500
2061,1383,20,5,80.0,11600,1,1,3,3,0,4,0,15,2,2,0,2,6,5,1960,1960,3,0,13,14,1,175.0,3,4,1,3,3,1,3,565.0,1,0.0,818.0,1383.0,1,4,1,3,1383,0,0,0.0,0.0,1,1,3,1,4,7,6,0,0,1,1960.0,2,2.0,292.0,3,3,2,0,45,0,0,0,0,0,0,1,0,4,2006,9,4,1,5,46,46,4,2,535176050,145250
2062,1892,60,5,71.0,8220,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2000,2001,1,0,12,13,1,647.0,2,4,2,4,3,4,6,544.0,1,0.0,438.0,982.0,1,0,1,3,1008,884,0,0.0,0.0,2,1,3,1,4,8,6,1,3,1,2000.0,2,2.0,431.0,3,3,2,108,0,0,0,0,0,0,0,1,0,7,2008,9,4,5,10,8,7,6,5,528280180,226750
2063,1556,160,6,24.0,1950,1,1,3,3,0,4,0,1,2,2,3,5,6,6,1980,1980,1,0,8,8,2,0.0,3,2,1,4,3,1,2,81.0,6,612.0,23.0,716.0,1,4,1,3,716,840,0,1.0,0.0,2,1,3,1,4,6,6,1,3,1,1980.0,3,2.0,452.0,3,3,2,161,0,0,0,0,0,0,4,1,0,7,2008,0,4,5,2,28,28,3,6,909451150,151000
2064,1644,80,5,0.0,12800,1,1,3,2,0,4,1,23,2,2,0,7,7,5,1989,1989,1,0,13,14,1,145.0,2,4,2,4,3,3,6,1518.0,1,0.0,0.0,1518.0,1,2,1,3,1644,0,0,1.0,1.0,2,0,2,1,2,5,6,1,3,1,1989.0,3,2.0,569.0,3,3,2,80,0,0,0,396,0,0,0,1,0,8,2009,9,4,5,2,20,20,5,5,906402060,275000
2065,864,20,5,63.0,7560,1,1,3,3,0,4,0,15,2,2,0,2,5,5,1971,1971,3,0,8,8,2,0.0,3,4,1,4,3,1,3,119.0,5,613.0,132.0,864.0,1,4,1,3,864,0,0,1.0,0.0,1,0,3,1,4,5,6,0,0,5,1971.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2008,9,4,1,5,37,37,4,2,527403360,123000
2066,1164,20,5,80.0,9600,1,1,3,3,0,4,0,17,2,2,0,2,7,5,1969,1969,3,0,6,6,1,168.0,3,4,1,3,3,1,1,0.0,1,0.0,1164.0,1164.0,1,4,1,3,1164,0,0,0.0,0.0,1,1,3,1,4,6,6,0,0,1,1969.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,1,0,7,2006,0,4,1,6,37,37,2,6,534176250,140000
2067,1178,20,5,80.0,10000,1,1,3,3,0,4,0,17,2,2,0,2,5,6,1973,2000,1,0,6,6,2,0.0,3,4,1,4,3,1,4,1084.0,1,0.0,92.0,1176.0,1,2,1,3,1178,0,0,0.0,1.0,1,1,3,1,2,5,6,1,2,1,1973.0,1,2.0,439.0,3,3,2,224,0,0,0,0,0,0,3,1,0,11,2008,9,4,1,6,35,8,2,6,527378020,157000
2068,1308,50,6,0.0,10320,1,0,3,3,0,4,0,11,2,2,0,0,5,6,1915,1978,1,0,6,6,2,0.0,3,1,0,3,2,1,1,0.0,1,0.0,880.0,880.0,1,2,1,3,880,428,0,0.0,0.0,2,0,2,1,4,6,6,0,0,5,1915.0,1,2.0,400.0,2,2,2,0,0,117,0,0,0,0,0,1,0,4,2008,9,4,0,6,93,30,3,6,903455030,120000
2069,1346,50,5,70.0,11767,1,1,3,3,0,4,0,7,2,2,0,5,4,7,1910,2000,1,0,8,6,2,0.0,3,4,1,2,3,1,1,0.0,1,0.0,560.0,560.0,1,2,0,3,796,550,0,0.0,0.0,1,1,2,1,4,6,3,0,0,5,1910.0,1,2.0,384.0,2,3,2,168,24,0,0,0,0,0,2,1,0,5,2007,9,4,1,4,97,7,6,7,908275090,112000
2070,2098,60,5,80.0,10240,1,1,3,3,0,4,0,19,2,2,0,5,8,5,2005,2005,1,0,12,13,1,178.0,2,4,2,4,3,2,1,0.0,1,0.0,1030.0,1030.0,1,2,1,3,1038,1060,0,0.0,0.0,2,1,3,1,0,8,6,1,4,1,2005.0,2,2.0,878.0,3,3,2,192,52,0,0,0,0,0,0,1,0,3,2006,9,4,5,10,1,1,6,5,528120110,275500
2071,1521,50,5,60.0,12144,1,1,3,3,0,4,0,15,2,2,0,0,4,6,1950,1950,1,0,2,14,2,0.0,3,4,1,3,3,1,3,455.0,1,0.0,455.0,910.0,1,2,1,3,910,611,0,0.0,0.0,1,1,3,1,2,6,3,0,0,5,1950.0,1,2.0,597.0,2,3,2,199,0,168,0,0,0,0,0,1,0,9,2006,9,4,1,5,56,56,4,2,535450100,147500
2072,1621,20,5,91.0,14145,1,1,3,3,0,0,0,17,2,2,0,2,7,7,1984,1998,1,0,13,14,2,0.0,2,4,1,4,3,2,5,213.0,1,0.0,995.0,1208.0,1,0,1,3,1621,0,0,1.0,0.0,2,0,3,1,2,8,6,0,0,1,1984.0,2,2.0,440.0,3,3,2,108,45,0,0,0,0,0,0,3,400,5,2006,9,4,1,6,22,8,2,6,527301010,202500
2073,972,20,5,119.0,10895,1,1,3,3,0,0,0,15,2,2,0,2,5,6,1955,1955,1,0,8,8,2,0.0,3,2,1,3,3,1,3,648.0,1,0.0,324.0,972.0,1,4,1,3,972,0,0,0.0,0.0,1,0,3,1,4,5,6,0,0,1,1955.0,1,2.0,305.0,3,3,2,0,0,205,0,0,0,0,2,1,0,6,2010,9,4,1,5,55,55,4,2,535302200,122500
2074,1264,50,5,63.0,15564,1,1,3,3,0,4,0,6,2,2,0,0,6,6,1914,1995,1,0,13,15,2,0.0,3,4,0,4,3,1,1,0.0,1,0.0,676.0,676.0,1,0,1,3,676,588,0,0.0,0.0,1,0,3,1,4,6,6,0,0,5,1914.0,1,2.0,400.0,3,3,2,424,0,0,0,0,0,0,0,3,400,1,2008,9,4,5,2,94,13,7,3,909252220,147500
2075,1160,20,5,0.0,17979,1,1,0,3,0,0,0,14,2,2,0,2,5,6,1968,1968,1,0,9,9,2,0.0,3,2,1,3,3,1,5,785.0,1,0.0,328.0,1113.0,1,0,1,3,1160,0,0,1.0,0.0,1,0,3,1,2,6,6,0,0,1,1968.0,1,2.0,257.0,3,3,2,81,0,0,0,0,0,0,2,3,500,2,2008,9,4,3,6,40,40,3,6,923227030,152500
2076,1511,60,5,70.0,11207,1,1,0,1,0,2,0,8,2,2,0,5,6,5,1997,1997,1,0,12,13,2,0.0,3,4,2,4,3,4,6,714.0,1,0.0,88.0,802.0,1,2,1,3,802,709,0,1.0,0.0,2,1,3,1,4,8,6,1,3,1,1997.0,3,2.0,413.0,3,3,2,95,75,0,0,0,0,0,0,1,0,6,2006,9,4,5,10,9,9,6,5,527107240,185000
2077,1501,120,5,42.0,4084,1,1,0,3,0,4,0,26,2,2,4,2,7,6,1986,1986,1,0,12,13,1,340.0,2,4,1,4,3,4,6,893.0,1,0.0,384.0,1277.0,1,2,1,3,1501,0,0,1.0,0.0,2,0,2,1,2,6,6,1,3,1,1986.0,3,2.0,512.0,3,3,2,240,0,0,0,0,0,0,0,1,0,7,2008,9,4,3,6,22,22,3,6,916226030,241500
